Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm),MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
447.042608362,17,20,10,0,2,0,C17H20O10S2,0,S2 O10,447.042512737,0.213905907,C17H20O10S2,0,0.1,8,-2,-4,53.5941176470588,446.54343659181,0.456563408190163,0.235294117647059,0.588235294117647,1.17647058823529,0,0,NA,Lignin,Lignin,Other,53.5941176470588,-141.474646969615,0.0690059368079154,0.0584040686201408,911.1,-2405.06899848346
399.093365745,17,20,11,0,0,0,C17H20O11,0,O11,399.093285008,0.202303099,C17H20O11,0,0.217391304347826,8,-3,-3,56.9470588235294,398.647734527475,0.352265472525346,0.117647058823529,0.647058823529412,1.17647058823529,0,0,NA,Lignin,Lignin,Other,56.9470588235294,-138.121705793145,0.0685592375705656,0.0586691789607718,968.1,-2348.06899848346
431.065430764,17,20,11,0,1,0,C17H20O11S1,0,S1 O11,431.065356182,0.173019063,C17H20O11S,0,0.142857142857143,8,-3,-4,53.5941176470588,430.584099253049,0.41590074695074,0.235294117647059,0.647058823529412,1.17647058823529,0,0,NA,Lignin,Lignin,Other,53.5941176470588,-139.124420889896,0.0690059368079154,0.0590507841712875,911.1,-2365.11515512824
415.088287951,17,20,12,0,0,0,C17H20O12,0,O12,415.088199627,0.212782653,C17H20O12,0,0.181818181818182,8,-4,-4,53.5941176470588,414.624796660447,0.375203339552627,0.235294117647059,0.705882352941177,1.17647058823529,0,0,NA,Tannin,Tannin,Other,53.5941176470588,-136.774194810177,0.0690059368079154,0.0597042793143887,911.1,-2325.16131177302
447.060616032,17,20,12,0,1,0,C17H20O12S1,0,S1 O12,447.060270802,0.772224409,C17H20O12S,0,0.1,8,-4,-5,50.2411764705882,446.561424154285,0.438575845715377,0.352941176470588,0.705882352941177,1.17647058823529,0,0,NA,Tannin,Tannin,Other,50.2411764705882,-137.776909906929,0.0693837839454875,0.0600774252504407,854.1,-2342.20746841779
431.083261156,17,20,13,0,0,0,C17H20O13,0,O13,431.083114247,0.340791164,C17H20O13,0,0.142857142857143,8,-5,-5,50.2411764705882,430.601909735474,0.398090264525763,0.352941176470588,0.764705882352941,1.17647058823529,0,0,NA,Tannin,Tannin,Other,50.2411764705882,-135.42668382721,0.0693837839454875,0.060764381106357,854.1,-2302.25362506257
491.061230687,17,20,13,2,1,0,C17H20O13N2S1,0,N2 S1 O13,491.06133343,-0.209225786,C17H20O13N2S,0,0,9,-4,-7,36.8294117647059,490.512907329878,0.487092670122365,0.823529411764706,0.764705882352941,1.17647058823529,0.117647058823529,0,Inf,Tannin,Tannin,Other,36.8294117647059,-127.686413815622,0.0760888420753758,0.0660896228197206,626.1,-2170.66903486557
487.095856814,17,20,13,4,0,0,C17H20O13N4,0,N4 O13,487.095410264,0.916760397,C17H20O13N4,0,0,10,-3,-7,30.1235294117647,486.551961228769,0.448038771230756,1.05882352941176,0.764705882352941,1.17647058823529,0.235294117647059,0,Inf,Tannin,Tannin,Other,30.1235294117647,-117.94071361053,0.080177925387795,0.0715003799775988,512.1,-2004.99213137901
463.055244969,17,20,13,0,1,0,C17H20O13S1,0,S1 O13,463.055185421,0.128598255,C17H20O13S,0,0.0526315789473684,8,-5,-6,46.8882352941176,462.538193345724,0.46180665427579,0.470588235294118,0.764705882352941,1.17647058823529,0,0,NA,Tannin,Tannin,Other,46.8882352941176,-136.429398923962,0.0706191031721746,0.0611255620665565,797.1,-2319.29978170735
447.078221361,17,20,14,0,0,0,C17H20O14,0,O14,447.078028866,0.430562574,C17H20O14,0,0.1,8,-6,-6,46.8882352941176,446.579009825017,0.42099017498299,0.470588235294118,0.823529411764706,1.17647058823529,0,0,NA,Tannin,Tannin,Other,46.8882352941176,-134.079172844243,0.0706191031721746,0.0618486159305799,797.1,-2279.34593835213
475.084574986,17,20,14,2,0,0,C17H20O14N2,0,N2 O14,475.084176875,0.837979337,C17H20O14N2,0,0,9,-5,-7,36.8294117647059,474.554091305362,0.445908694637808,0.823529411764706,0.823529411764706,1.17647058823529,0.117647058823529,0,Inf,Tannin,Tannin,Other,36.8294117647059,-125.336187735903,0.0760888420753758,0.0669604931409841,626.1,-2130.71519151035
503.090807073,17,20,14,4,0,0,C17H20O14N4,0,N4 O14,503.090324884,0.958453732,C17H20O14N4,0,0,10,-4,-8,26.7705882352941,502.529051383418,0.470948616582177,1.17647058823529,0.823529411764706,1.17647058823529,0.235294117647059,0,Inf,Tannin,Tannin,Other,26.7705882352941,-116.593202627563,0.0823698013263733,0.0729212120015461,455.1,-1982.08444466857
479.050046088,17,20,14,0,1,0,C17H20O14S1,0,S1 O14,479.050100041,-0.112623423,C17H20O14S,0,0,8,-6,-7,43.5352941176471,478.515134526904,0.484865473096193,0.588235294117647,0.823529411764706,1.17647058823529,0,0,NA,Tannin,Tannin,Other,43.5352941176471,-135.081887940994,0.0723601983937832,0.0621935496044291,740.1,-2296.3920949969
523.051398778,17,20,15,2,1,0,C17H20O15N2S1,0,N2 S1 O15,523.051162669,0.451407225,C17H20O15N2S,0,0,9,-6,-9,30.1235294117647,522.4673549134,0.532645086599587,1.05882352941176,0.882352941176471,1.17647058823529,0.117647058823529,0,Inf,Tannin,Tannin,Other,30.1235294117647,-124.991391849687,0.0801779253877951,0.0685246033599035,512.1,-2124.85366144468
495.045230662,17,20,15,0,1,0,C17H20O15S1,0,S1 O15,495.04501466,0.436327688,C17H20O15S,0,0,8,-7,-8,40.1823529411765,494.492458734914,0.50754126508582,0.705882352941177,0.882352941176471,1.17647058823529,0,0,NA,Tannin,Tannin,Other,40.1823529411765,-133.734376958027,0.0741818853008753,0.0632790706587955,683.1,-2273.48440828646
511.039770425,17,20,16,0,1,0,C17H20O16S1,0,S1 O16,511.03992928,-0.310846281,C17H20O16S,0,0,8,-8,-9,36.8294117647059,510.469138851926,0.530861148073825,0.823529411764706,0.941176470588235,1.17647058823529,0,0,NA,Tannin,Tannin,Other,36.8294117647059,-132.38686597506,0.0760888420753758,0.064378947785738,626.1,-2250.57672157601
331.094727699,17,20,1,2,2,0,C17H20O1N2S2,0,N2 S2 O1,331.09442917,0.901643719,C17H20ON2S2,0.333333333333333,0.36,9,8,4,73.7117647058824,330.725024368188,0.274975631811628,-0.470588235294118,0.0588235294117647,1.17647058823529,0.117647058823529,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,73.7117647058824,-144.859260707981,0.0555387791180554,0.0503162914391561,1253.1,-2462.60743203568
295.156429899,17,20,1,4,0,0,C17H20O1N4,0,N4 O1,295.15643483,-0.016704766,C17H20ON4,0.416666666666667,0.44,10,9,5,70.3588235294118,294.82685559257,0.1731444074303,-0.352941176470588,0.0588235294117647,1.17647058823529,0.235294117647059,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,70.3588235294118,-134.110845406138,0.058271825898869,0.0548385813550111,1196.1,-2279.88437190435
303.088311889,17,20,1,0,2,0,C17H20O1S2,0,S2 O1,303.088281161,0.101383903,C17H20OS2,0.357142857142857,0.379310344827586,8,7,5,83.7705882352941,302.74988077228,0.250119227720461,-0.823529411764706,0.0588235294117647,1.17647058823529,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,83.7705882352941,-153.602245816321,0.0480550296314234,0.042823232922916,1424.1,-2611.23817887746
255.139150485,17,20,2,0,0,0,C17H20O2,0,O2,255.139053431,0.380396554,C17H20O2,0.4,0.4375,8,6,6,87.1235294117647,254.854259830261,0.145740169738843,-0.941176470588236,0.117647058823529,1.17647058823529,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,87.1235294117647,-150.249304639851,0.0457734572745861,0.0416627241479679,1481.1,-2554.23817887746
347.089658672,17,20,2,2,2,0,C17H20O2N2S2,0,N2 S2 O2,347.089343789,0.907208957,C17H20O2N2S2,0.272727272727273,0.333333333333333,9,7,3,70.3588235294118,346.702095258372,0.297904741628145,-0.352941176470588,0.117647058823529,1.17647058823529,0.117647058823529,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,70.3588235294118,-143.511749725014,0.058271825898869,0.0527176881418085,1196.1,-2439.69974532524
311.15121994,17,20,2,4,0,0,C17H20O2N4,0,N4 O2,311.151349449,-0.416227089,C17H20O2N4,0.363636363636364,0.416666666666667,10,8,4,67.0058823529412,310.803785708119,0.196214291880892,-0.235294117647059,0.117647058823529,1.17647058823529,0.235294117647059,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,67.0058823529412,-132.763334423171,0.064274038017483,0.0611391927854965,1139.1,-2256.97668519391
319.08322552,17,20,2,0,2,0,C17H20O2S2,0,S2 O2,319.08319578,0.093203695,C17H20O2S2,0.307692307692308,0.357142857142857,8,6,4,80.4176470588235,318.726934339827,0.27306566017279,-0.705882352941177,0.117647058823529,1.17647058823529,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,80.4176470588235,-152.254734833354,0.0504383573777805,0.0449030683709465,1367.1,-2588.33049216702
363.08389788,17,20,3,2,2,0,C17H20O3N2S2,0,N2 S2 O3,363.084258409,-0.992962749,C17H20O3N2S2,0.2,0.304347826086957,9,6,2,67.0058823529412,362.678475155986,0.321524844013652,-0.235294117647059,0.176470588235294,1.17647058823529,0.117647058823529,0,Inf,Other,Lignin,Other,67.0058823529412,-142.164238742047,0.064274038017483,0.0552271378941386,1139.1,-2416.7920586148
327.146124766,17,20,3,4,0,0,C17H20O3N4,0,N4 O3,327.146264069,-0.425811505,C17H20O3N4,0.3,0.391304347826087,10,7,3,63.6529411764706,326.780830480499,0.219169519501406,-0.117647058823529,0.176470588235294,1.17647058823529,0.235294117647059,0,Inf,Other,Lignin,Protein,63.6529411764706,-131.415823440204,0.067508943362985,0.0636795610832193,1082.1,-2234.06899848346
303.10619227,17,20,3,0,1,0,C17H20O3S1,0,S1 O3,303.106039225,0.504920122,C17H20O3S,0.307692307692308,0.379310344827586,8,5,4,80.4176470588235,302.767741187886,0.232258812113628,-0.705882352941177,0.176470588235294,1.17647058823529,0,0,NA,Other,Lignin,Other,80.4176470588235,-149.904508753635,0.0504383573777805,0.0453550034826729,1367.1,-2548.3766488118
335.077823546,17,20,3,0,2,0,C17H20O3S2,0,S2 O3,335.0781104,-0.856081778,C17H20O3S2,0.25,0.333333333333333,8,5,3,77.0647058823529,334.703672654782,0.296327345217719,-0.588235294117647,0.176470588235294,1.17647058823529,0,0,NA,Other,Lignin,Other,77.0647058823529,-150.907223850387,0.0529304030259224,0.0470697944286632,1310.1,-2565.42280545657
287.129018189,17,20,4,0,0,0,C17H20O4,0,O4,287.128882671,0.471978609,C17H20O4,0.307692307692308,0.4,8,4,4,80.4176470588235,286.808407362199,0.191592637801307,-0.705882352941177,0.235294117647059,1.17647058823529,0,0,NA,Other,Lignin,Other,80.4176470588235,-147.554282673916,0.0504383573777805,0.045810893975902,1367.1,-2508.42280545657
315.135232826,17,20,4,2,0,0,C17H20O4N2,0,N2 O4,315.135030679,0.641458775,C17H20O4N2,0.272727272727273,0.384615384615385,9,5,3,70.3588235294118,314.783350009739,0.216649990260919,-0.352941176470588,0.235294117647059,1.17647058823529,0.117647058823529,0,Inf,Other,Lignin,Other,70.3588235294118,-138.811297565576,0.058271825898869,0.0537681478000477,1196.1,-2359.7920586148
379.079470903,17,20,4,2,2,0,C17H20O4N2S2,0,N2 S2 O4,379.079173028,0.785785669,C17H20O4N2S2,0.111111111111111,0.272727272727273,9,5,1,63.6529411764706,378.656187379251,0.343812620748963,-0.117647058823529,0.235294117647059,1.17647058823529,0.117647058823529,0,Inf,Other,Lignin,Other,63.6529411764706,-140.816727759079,0.0675089433629849,0.0566756308793236,1082.1,-2393.88437190435
360.111798037,17,20,4,3,0,1,C17H20O4N3P1,0,N3 P1 O4,360.111866682,-0.190621629,C17H20O4N3P,0.222222222222222,0.363636363636364,10,6,2,73.7117647058824,359.709693986223,0.290306013777467,-0.470588235294118,0.235294117647059,1.17647058823529,0.176470588235294,0.0588235294117647,3,Other,Lignin,Protein,73.7117647058824,-142.509034628262,0.0555387791180554,0.0508167418513532,1253.1,-2422.65358868046
343.141120365,17,20,4,4,0,0,C17H20O4N4,0,N4 O4,343.141178688,-0.169969821,C17H20O4N4,0.222222222222222,0.363636363636364,10,6,2,60.3,342.75796592452,0.242034075479921,0,0.235294117647059,1.17647058823529,0.235294117647059,0,Inf,Other,Lignin,Protein,60.3,-130.068312457236,0.0680566391414385,0.0634665891600888,1025.1,-2211.16131177302
351.073142382,17,20,4,0,2,0,C17H20O4S2,0,S2 O4,351.073025019,0.334298302,C17H20O4S2,0.181818181818182,0.307692307692308,8,4,2,73.7117647058824,350.681130974875,0.31886902512548,-0.470588235294118,0.235294117647059,1.17647058823529,0,0,NA,Other,Lignin,Other,73.7117647058824,-149.559712867419,0.0555387791180554,0.0493289723914375,1253.1,-2542.51511874613
303.123794513,17,20,5,0,0,0,C17H20O5,0,O5,303.12379729,-0.009160423,C17H20O5,0.25,0.379310344827586,8,3,3,77.0647058823529,302.785323776065,0.214676223935385,-0.588235294117647,0.294117647058824,1.17647058823529,0,0,NA,Lignin,Lignin,Other,77.0647058823529,-146.206771690949,0.0529304030259224,0.0480161159724944,1310.1,-2485.51511874613
363.101812946,17,20,5,2,1,0,C17H20O5N2S1,0,N2 S1 O5,363.102016473,-0.560522814,C17H20O5N2S,0.111111111111111,0.304347826086957,9,4,1,63.6529411764706,362.696370217864,0.303629782136397,-0.117647058823529,0.294117647058824,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,63.6529411764706,-138.46650167936,0.067508943362985,0.0579691696835097,1082.1,-2353.93052854913
359.136286419,17,20,5,4,0,0,C17H20O5N4,0,N4 O5,359.136093308,0.537710481,C17H20O5N4,0.125,0.333333333333333,10,5,1,56.9470588235294,358.73527163321,0.264728366789996,0.117647058823529,0.294117647058824,1.17647058823529,0.235294117647059,0,Inf,Lignin,Lignin,Protein,56.9470588235294,-128.720801474269,0.0685592375705656,0.0631348435015592,968.1,-2188.25362506257
367.067849636,17,20,5,0,2,0,C17H20O5S2,0,S2 O5,367.067939639,-0.24519393,C17H20O5S2,0.1,0.28,8,3,1,70.3588235294118,366.657978395865,0.342021604135368,-0.352941176470588,0.294117647058824,1.17647058823529,0,0,NA,Lignin,Lignin,Other,70.3588235294118,-148.212201884452,0.058271825898869,0.0516866484896336,1196.1,-2519.60743203568
319.118641719,17,20,6,0,0,0,C17H20O6,0,O6,319.11871191,-0.219952519,C17H20O6,0.181818181818182,0.357142857142857,8,2,2,73.7117647058824,318.762310992783,0.237689007216943,-0.470588235294118,0.352941176470588,1.17647058823529,0,0,NA,Lignin,Lignin,Other,73.7117647058824,-144.859260707981,0.0555387791180554,0.0503162914391561,1253.1,-2462.60743203568
347.125206573,17,20,6,2,0,0,C17H20O6N2,0,N2 O6,347.124859919,0.998645876,C17H20O6N2,0.111111111111111,0.333333333333333,9,3,1,63.6529411764706,346.737603466268,0.262396533731931,-0.117647058823529,0.352941176470588,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,63.6529411764706,-136.116275599642,0.0675089433629849,0.0598538739639941,1082.1,-2313.97668519391
379.096620924,17,20,6,2,1,0,C17H20O6N2S1,0,N2 S1 O6,379.096931093,-0.818177288,C17H20O6N2S,0,0.272727272727273,9,3,0,60.3,378.673318250384,0.326681749615659,0,0.352941176470588,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,60.3,-137.118990696393,0.0680566391414385,0.058259036240411,1025.1,-2331.02284183868
375.13123139,17,20,6,4,0,0,C17H20O6N4,0,N4 O6,375.131007927,0.595692814,C17H20O6N4,0,0.3,10,4,0,53.5941176470588,374.712356505763,0.287643494236818,0.235294117647059,0.352941176470588,1.17647058823529,0.235294117647059,0,Inf,Lignin,Lignin,Protein,53.5941176470588,-127.373290491302,0.0690059368079154,0.0626649183502683,911.1,-2165.34593835213
383.062758181,17,20,6,0,2,0,C17H20O6S2,0,S2 O6,383.062854258,-0.250813563,C17H20O6S2,0,0.25,8,2,0,67.0058823529412,382.635026883091,0.364973116908629,-0.235294117647059,0.352941176470588,1.17647058823529,0,0,NA,Lignin,Lignin,Other,67.0058823529412,-146.864690901485,0.064274038017483,0.0541494079233701,1139.1,-2496.69974532524
335.113662924,17,20,7,0,0,0,C17H20O7,0,O7,335.113626529,0.108604273,C17H20O7,0.1,0.333333333333333,8,1,1,70.3588235294118,334.739472014213,0.260527985787348,-0.352941176470588,0.411764705882353,1.17647058823529,0,0,NA,Lignin,Lignin,Other,70.3588235294118,-143.511749725014,0.058271825898869,0.0527176881418085,1196.1,-2439.69974532524
363.119922134,17,20,7,2,0,0,C17H20O7N2,0,N2 O7,363.119774538,0.40646575,C17H20O7N2,0,0.304347826086957,9,2,0,60.3,362.714459184982,0.285540815017555,0,0.411764705882353,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,60.3,-134.768764616674,0.0680566391414386,0.0594557162394239,1025.1,-2291.06899848346
395.091673022,17,20,7,2,1,0,C17H20O7N2S1,0,N2 S1 O7,395.091845713,-0.437088953,C17H20O7N2S,0,0.238095238095238,9,2,-1,56.9470588235294,394.650510130319,0.349489869681406,0.117647058823529,0.411764705882353,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,56.9470588235294,-135.771479713426,0.0685592375705656,0.0592980001244483,968.1,-2308.11515512824
399.057719726,17,20,7,0,2,0,C17H20O7S2,0,S2 O7,399.057768878,-0.123169544,C17H20O7S2,0,0.217391304347826,8,1,-1,63.6529411764706,398.612128311138,0.387871688862106,-0.117647058823529,0.411764705882353,1.17647058823529,0,0,NA,Lignin,Lignin,Other,63.6529411764706,-145.517179918517,0.067508943362985,0.055547965698837,1082.1,-2473.7920586148
351.108531129,17,20,8,0,0,0,C17H20O8,0,O8,351.108541149,-0.028536632,C17H20O8,0,0.307692307692308,8,0,0,67.0058823529412,350.716480206483,0.283519793516518,-0.235294117647059,0.470588235294118,1.17647058823529,0,0,NA,Lignin,Lignin,Other,67.0058823529412,-142.164238742047,0.064274038017483,0.0552271378941386,1139.1,-2416.7920586148
379.114970806,17,20,8,2,0,0,C17H20O8N2,0,N2 O8,379.114689158,0.742910847,C17H20O8N2,0,0.272727272727273,9,1,-1,56.9470588235294,378.691647642742,0.308352357257831,0.117647058823529,0.470588235294118,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,56.9470588235294,-133.421253633707,0.0685592375705655,0.0599333207409574,968.1,-2268.16131177302
415.052799272,17,20,8,0,2,0,C17H20O8S2,0,S2 O8,415.052683498,0.278938348,C17H20O8S2,0,0.181818181818182,8,0,-2,60.3,414.589347608423,0.410652391576548,0,0.470588235294118,1.17647058823529,0,0,NA,Lignin,Lignin,Other,60.3,-144.16966893555,0.0680566391414385,0.0564784131197915,1025.1,-2450.88437190435
367.103483335,17,20,9,0,0,0,C17H20O9,0,O9,367.103455768,0.075091359,C17H20O9,0,0.28,8,-1,-1,63.6529411764706,366.693572305958,0.306427694041986,-0.117647058823529,0.529411764705882,1.17647058823529,0,0,NA,Lignin,Lignin,Other,63.6529411764706,-140.816727759079,0.067508943362985,0.0566756308793236,1082.1,-2393.88437190435
395.109708903,17,20,9,2,0,0,C17H20O9N2,0,N2 O9,395.109603777,0.266067839,C17H20O9N2,0,0.238095238095238,9,0,-2,53.5941176470588,394.668525872293,0.331474127707224,0.235294117647059,0.529411764705882,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,53.5941176470588,-132.073742650739,0.0690059368079154,0.0610320393214553,911.1,-2245.25362506257
427.081271497,17,20,9,2,1,0,C17H20O9N2S1,0,N2 S1 O9,427.081674952,-0.94467871,C17H20O9N2S,0,0.157894736842105,9,0,-3,50.2411764705882,426.60438873388,0.395611266120397,0.352941176470588,0.529411764705882,1.17647058823529,0.117647058823529,0,Inf,Lignin,Lignin,Other,50.2411764705882,-133.076457747491,0.0693837839454875,0.0614587608499663,854.1,-2262.29978170735
423.115626656,17,20,9,4,0,0,C17H20O9N4,0,N4 O9,423.115751786,-0.295735345,C17H20O9N4,0,0.176470588235294,10,1,-3,43.5352941176471,422.643171967337,0.356828032663486,0.588235294117647,0.529411764705882,1.17647058823529,0.235294117647059,0,Inf,Lignin,Lignin,Protein,43.5352941176471,-123.3307575424,0.0723601983937832,0.0660922068520543,740.1,-2096.62287822079
399.075531256,17,20,9,0,1,0,C17H20O9S1,0,S1 O9,399.075526943,0.010807615,C17H20O9S,0,0.217391304347826,8,-1,-2,60.3,398.629919952624,0.370080047375666,0,0.529411764705882,1.17647058823529,0,0,NA,Lignin,Lignin,Other,60.3,-141.819442855831,0.0680566391414385,0.0570660546310143,1025.1,-2410.93052854913
431.047860817,17,20,9,0,2,0,C17H20O9S2,0,S2 O9,431.047598117,0.609445318,C17H20O9S2,0,0.142857142857143,8,-1,-3,56.9470588235294,430.566548924809,0.433451075190931,0.117647058823529,0.529411764705882,1.17647058823529,0,0,NA,Lignin,Lignin,Other,56.9470588235294,-142.822157952583,0.0685592375705656,0.0574306400879008,968.1,-2427.97668519391
398.109520021,17,21,10,1,0,0,C17H21O10N1,0,N1 O10,398.109269425,0.629465449,C17H21O10N,0,0.181818181818182,8,-2,-3,56.9470588235294,397.664987374399,0.335012625600712,0.117647058823529,0.588235294117647,1.23529411764706,0.0588235294117647,0,Inf,Lignin,Lignin,Other,56.9470588235294,-135.771479713426,0.0685592375705656,0.0592980001244483,968.1,-2308.11515512824
430.081558548,17,21,10,1,1,0,C17H21O10N1S1,0,N1 S1 O10,430.081340599,0.50676133,C17H21O10NS,0,0.1,8,-2,-4,53.5941176470588,429.601325637555,0.398674362444865,0.235294117647059,0.588235294117647,1.23529411764706,0.0588235294117647,0,Inf,Lignin,Lignin,Other,53.5941176470588,-136.774194810177,0.0690059368079154,0.0597042793143887,911.1,-2325.16131177302
443.086262855,17,21,10,2,0,1,C17H21O10N2P1,0,N2 P1 O10,443.086105427,0.355297751,C17H21O10N2P,0,0.111111111111111,9,-1,-4,60.3,442.591508775547,0.408491224452689,0,0.588235294117647,1.23529411764706,0.117647058823529,0.0588235294117647,2,Lignin,Lignin,Phytochemical,60.3,-139.469216776112,0.0680566391414385,0.0576595662054603,1025.1,-2370.97668519391
