Calibrated_Mass,HJA_155_p1,HJA_156_p1,HJA_160_p1,HJA_161_p1,HJA_162_p1,HJA_163_p1,HJA_164_p1,HJA_165_p1,HJA_169_p1,HJA_170_p1,HJA_177_p1,HJA_178_p1,HJA_190_p1,HJA_192_p1,HJA_260_p1,HJA_360_p1,HJA_45_p1,HJA_47_p1,HJA_49_p1,HJA_50_p1,HJA_53_p1,HJA_54_p1,HJA_55_p1,HJA_56_p1,HJA_57_p1,HJA_58_p1,HJA_60_p1,HJA_64_p1,HJA_65_p1,HJA_66_p1,HJA_68_p1,HJA_71_p1,HJA_72_p1,HJA_73_p1,HJA_74_p1,HJA_76_p1,HJA_82_p1,HJA_83_p1,HJA_84_p1,HJA_CC-1-15m_p1,HJA_CC-2-55m_p1,HJA_CC-3-100m_p1,HJA_CC-4-250m_p1,HJA_KC-1-275m_p1,HJA_KC-2-360m_p1,HJA_KC-3-400m_p1,HJA_KerryCreek2_p1,HJA_WS1-2_p1,HJA_WS1-3_p1,HJA_WS1-5_p1,HJA_WS1-6_p1,HJA_WS1-7_p1,HJA_WS1-8_p1,HJA_WS1_250m_p1,HJA_WS3-1_30m_p1,HJA_WS3-2_p1,HJA_WS3-3_p1,HJA_WS3-4_p1,HJA_WS3-5_p1,HJA_WS3-6_p1
599.069293141,0,0,0,0,0,0,0,0,0,2457767.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631.059602445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636179.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647.054079177,0,0,0,0,0,0,0,0,0,1800491.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399.084772834,0,0,0,0,0,0,0,0,0,0,0,0,0,1466851.1,0,1543852.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.083399014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523.078154307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5352789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586.056463402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479711.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.078955306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8115603,0,0,0,0,0,0,5985260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.103141879,1944956.6,0,0,0,0,0,3949555.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488419.4,0,0,6734090.5,0,0,0,0,0,0,0,1390732.3,0,1660691,0,0,0,0,0,0,0,0,0,0,0,0,2771383.3,0,0,0,0,3000104.3,0,0,0
463.074119993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539.047230556,0,0,0,0,0,0,0,0,2204112.3,2401059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555.041928456,0,0,0,0,0,0,0,0,1925060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.036975357,0,0,0,0,0,0,0,0,1897557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604809.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570.061325175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693418.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558.059835021,0,0,0,0,0,0,1715402.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.089032133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323227.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569.09532565,0,0,0,0,0,0,2163072.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318369.3,0,0,0,0,0,0,2129818.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585.08987991,0,0,0,0,0,0,1776099.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183475.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653.993733983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818122.1,0,0,0
561.067474681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396160.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617.080134892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633.074676402,0,0,0,0,0,0,0,0,0,3759750,0,1911845.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045788.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649.069511414,0,0,0,0,0,0,0,0,0,2013085.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.141016797,0,0,0,0,0,0,0,0,0,0,0,1707405.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.063140509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643619.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.085162193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585734.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.080043701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.053135214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462985.1,0,0,0,0,0,0,0,0,0,0,1440339.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529558.8,1565615.9,1617940.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525.09387984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039407.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.100313519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587651.3,0,0,0,0,0,0,1589426.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.042649649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399563.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.037527717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651728.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460.112089795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278291,0,0,0,0,0,0,0,0,0
509.073081512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779432,0,0,0,0,0,0,0,0,0,0,0,0,2843844.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.094713846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861422.8,0,0,0,0,0,0,2294102.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525.06813817,0,0,0,0,0,0,1965591.1,0,0,2566828.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871523,0,0,0,0,0,2165843.8,0,0,0,0,0,0,2575748,2054895.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.062724077,0,0,2379364,0,1610731.8,0,0,0,0,3484206.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582792.5,0,0,0,0,0,0,0,0,0,0,0,0,3850575,0,0,0,0,0,0,0,0,1508970.8,0,0,0,0,0,0,0,1744239.5,0,1743344.1
557.057548581,0,0,0,0,1505553,0,0,0,3004545.8,3329061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478078.5,0,0,0,0,0,0,0,0,0,0,0,0,2685715,2011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.052537905,0,0,1457933.3,0,0,0,0,0,3436732.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891522.8,0,0,0,0,0,0,0,0,0,0,0,0,2608382.3,0,0,0,0,0,0,0,0,0,1512909.6,0,0,0,0,0,0,0,0,0
589.047682733,0,0,0,0,0,0,0,0,2778966.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136506.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.110993589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957207.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.105665245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823880.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563.065564481,0,0,0,0,0,0,0,0,0,0,0,0,0,1749908.8,0,0,0,0,0,0,0,0,1430477.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782815.3,0,0,0,0,0,0,0,0,0,0,1768547.1,0,0,0,0,0
603.100402338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4691448,0,0,0,0,0,0,2358504.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619.095777432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5387588,0,0,0,0,0,2783472.3,3354774.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667.080121705,0,0,0,0,0,0,0,0,1920396.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748358.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683.075257675,0,0,0,0,0,0,0,0,0,1699604.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435.105745342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866069.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.134607007,0,0,0,0,0,0,31425672,0,19069674,12164624,24086176,61414804,0,0,0,20892026,0,0,0,0,30879778,0,0,0,0,0,0,18342990,21297588,0,0,0,0,20548734,0,25839008,0,0,18351264,40075144,32079430,22628646,32449526,0,0,0,0,0,0,0,24350216,0,0,0,31739070,0,17132494,32602152,0,19507268
523.125932953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539.121154966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994662.8,0,0,0,0,0,0,1980128.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555.115623052,0,0,0,0,0,0,1951083.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364082.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.088861573,0,0,0,0,0,0,1781050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187376.3,0,0,0,0,0,1869913.4,0,0,0,0,0,0,2751477.5,1932414.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527.083387178,0,0,0,0,0,0,0,0,1918948,2466303,1623964.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091026.8,0,0,0,0,0,0,0,0,0,0,0,0,3898114,0,0,0,0,0,0,0,0,1732320.6,0,1492351.6,0,0,0,0,0,2294151,0,0
531.04946455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569025.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543.078598892,0,0,2187505.3,0,0,0,0,0,3701284.3,0,2336852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531954,0,0,0,0,0,0,3217910.8,0,0,0,1461679.9,0,1954026,5384887,2448570.3,0,0,0,0,0,0,0,1797429.1,0,0,0,0,2212909.3,0,0,0,0,2042085.5
547.044859855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715527.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559.073361657,0,0,1816236.5,0,0,0,0,0,3513649.3,4795537.5,0,2060798.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358287.5,0,1398788.3,0,0,0,2406444,0,0,0,0,0,0,5010440,2956495.5,0,0,0,0,0,0,1665435.3,0,0,0,0,0,2429178.5,0,0,0,0,1771874.4
575.068396197,1561042.6,0,0,0,1595318.4,0,0,0,4828446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416956.3,0,0,0,0,0,0,0,2882692.5,0,0,0,1874190.5,1583607.9,0,0,0,0,0,0,0,0,1884370.5,0,2192337.8,1669906.1,0,0,0,0,0,0,0,0,0
591.063214911,0,0,0,0,0,0,0,0,4472740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449965,0,0,0,0,0,0,0,0,0,0
373.160056745,0,0,0,0,0,0,0,0,0,0,0,0,0,1790108.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.114080306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3709419,0,0
573.126447383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054614.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1801342.3,0,0,0
581.057978777,0,0,0,0,0,0,0,0,1919520.6,0,2585754.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716385.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589.121625236,0,0,0,0,0,0,2685195.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120514.5,0,0,0,0,0,0,4020782.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597.053058904,0,0,0,0,0,0,0,0,0,1786564.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.116402497,0,0,0,0,0,0,1859041.9,0,0,3043436.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029323.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.111024757,0,0,0,0,0,0,2240855.3,0,0,0,0,1965579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483917.8,0,1892910.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.105954018,0,0,0,0,0,0,1916400.6,0,0,2861874.5,0,1675012.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686918.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597.0888305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635754.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.166183676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748485.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405.132219255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112700.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389.15504612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046729.8,0,0,2275001.3,0,0,0,0,0,0,0,0
421.126798887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476921,0,0
437.121641074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.093393715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.144796724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510329.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.121286646,0,0,0,0,0,0,0,0,0,0,0,1776343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498.093169091,0,0,0,0,0,0,19376472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565571.8,0,0,0,0,0,0
449.150237312,0,0,5099271.5,0,0,0,8930735,0,0,6924195,8109924,23576264,0,0,0,9855584,0,0,0,0,0,0,0,0,0,0,0,8769133,9997065,0,6360170,0,0,0,0,12797820,0,7578828,0,10627207,5068733.5,7762435.5,6847840.5,0,0,0,0,0,0,0,0,0,0,0,4180464.8,0,6028545.5,8196272,0,4270491.5
453.116345619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.087903559,0,0,0,0,0,0,3199625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.145201702,0,0,0,0,0,0,0,0,0,0,0,0,1416695.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498.111199305,0,0,0,0,0,0,1554524.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.105991565,0,0,0,0,0,0,3258510.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558.10664415,0,0,0,0,0,0,0,1869928.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.136530506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617950.3,0,0,0,0,0,0,2090954.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501.119005565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092881.5,0,0
557.131324817,0,0,0,0,0,0,0,0,0,2330153.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770989.3,0,0,0,0,0,0,2084495.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565.063216881,0,0,0,0,0,0,0,0,0,1602420.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609.073841886,0,0,1482033.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860736.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625.068811059,0,0,0,0,0,0,2020234.9,0,0,0,0,1523367.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014385.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673.071306922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631959.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.104522129,0,0,0,0,0,0,0,0,0,0,0,2008230.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083257,0,0,0,0,0,0,0,0,0,0,0,0,2567477.5,2071567.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570396.9,0,0,1464132
485.09861237,0,0,1567547.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.099188717,0,0,1913035.1,0,0,0,3424735.8,0,3461457.3,0,0,1975046.6,0,2227177.5,0,0,0,0,0,0,1754563.3,0,0,0,0,1607459.5,1602656.3,4573115,0,0,0,0,0,2941328.3,0,0,0,0,1516018.1,1522293.6,4551811,0,0,0,0,0,0,0,0,2633256,1578752,0,1780268.4,0,2480212,0,1968432,2655788.8,0,1891352.9
545.094022196,0,0,0,0,1684777.3,0,0,0,3751738.8,5004313,0,2401648.5,0,0,0,0,0,0,2230975,0,1973557.9,0,0,0,0,0,0,5522799,0,0,0,0,0,3752613.8,0,0,0,0,2161333,1658482.6,0,4426382,0,0,0,0,0,0,0,3140585,2281536.5,2003690.9,1727741,0,2300688,0,0,2997876.8,0,2234325.5
