Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
857,287.125117,287.124972981,287.124859919,2994283.3,-9999,397899.5,20.35,-1,0.393773479,0.972257114,0,0.583354268,4,0.5,1.666666667,N2 O6,de-protonated,0,-9999,C12 H20 O6 N2,12,20,6,2,-9999,-9999,-9999,N/A,-9999,-9999
858,287.142171,287.142026974,287.14176983,3060336.8,-9999,379551.4,20.85,-1,0.895529331,0.864575272,0,0.518745163,3,0.285714286,1.785714286,P1 O4,de-protonated,0,-9999,C14 H25 O4 P1,14,25,4,-9999,1,-9999,-9999,N/A,-9999,-9999
859,287.150255,287.150110971,287.150012039,14176371,-9999,359698,105.48,-1,0.34453144,0.937112048,0.999312792,0.961992345,3,0.428571429,1.714285714,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
860,287.186643,287.186498957,287.186397548,36145280,-9999,353671.9,272.74,-1,0.353110542,0.975493143,0.983690277,0.978771997,2,0.333333333,1.866666667,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
861,287.214081,287.213936946,287.213842663,2845319.8,-9999,361437,19.21,-1,0.328266636,0.734229029,0.974101371,0.830177966,2,0.25,1.875,13C2 O4,de-protonated,1,843,C14 H30 O4 13C2,14,30,4,-9999,-9999,-9999,2,N/A,-9999,-9999
862,287.223025,287.222880942,287.222783057,89122952,-9999,358310.1,676.07,-1,0.34079777,0.984557998,0.989635202,0.98658888,1,0.25,2,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
864,288.153736,288.153591576,288.153366874,2133683.3,-9999,335876.9,13.79,-1,0.779801507,0.895532109,0.999312792,0.937044382,3,0.428571429,1.714285714,13C1 O6,de-protonated,1,859,C13 H24 O6 13C1,13,24,6,-9999,-9999,-9999,1,N/A,-9999,-9999
865,288.156746,288.156601575,288.1564944,3249076,-9999,378953.3,22.28,-1,0.37193271,0.975211887,0,0.585127132,3,0.416666667,1.916666667,N3 O5,de-protonated,0,-9999,C12 H23 O5 N3,12,23,5,3,-9999,-9999,-9999,N/A,-9999,-9999
866,288.190008,288.189863562,288.189752383,5082558.5,-9999,341061.6,36.24,-1,0.385783365,0.973356578,0.983690277,0.977490058,2,0.333333333,1.866666667,13C1 O5,de-protonated,1,860,C14 H28 O5 13C1,14,28,5,-9999,-9999,-9999,1,N/A,-9999,-9999
867,288.226385,288.226240548,288.226137892,14166474,-9999,357799.9,103.88,-1,0.356161849,0.98392446,0.989635202,0.986208757,1,0.25,2,13C1 O4,de-protonated,1,862,C15 H32 O4 13C1,15,32,4,-9999,-9999,-9999,1,N/A,-9999,-9999
870,288.987544,288.987399248,288.987595117,38619836,-9999,355096.3,287.35,-1,-0.677775974,0.30667515,0.842584448,0.521038869,6,0.333333333,1.222222222,N2 S2 P1 O3,de-protonated,0,-9999,C9 H11 O3 N2 P1 S2,9,11,3,2,1,2,-9999,N/A,-9999,-9999
872,289.056781,289.056636221,289.056505575,1621968.6,-9999,358263.8,9.75,-1,0.451973525,0.963612198,0,0.578167319,5,0.818181818,1.272727273,O9,de-protonated,0,-9999,C11 H14 O9,11,14,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
873,289.093707,289.093562206,289.093760464,2388956.3,-9999,206680.4,15.51,-1,-0.685790854,0.918202828,0,0.550921697,3,0.230769231,1.692307692,S2 O3,de-protonated,0,-9999,C13 H22 O3 S2,13,22,3,-9999,-9999,2,-9999,N/A,-9999,-9999
874,289.121462,289.121317195,289.121034385,5786341,-9999,382093.6,41,-1,0.978172469,0.84062133000000006,0,0.504372798,3,0.384615385,1.769230769,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,N/A,-9999,-9999
875,289.129549,289.129404192,289.129276594,3724007.5,-9999,406477.5,25.52,-1,0.441320114,0.96527758,0,0.579166548,3,0.538461538,1.692307692,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
876,289.144787,289.144642186,289.144532735,4457196.5,-9999,390332.3,31.02,-1,0.378534847,0.974335544,0,0.584601326,7,0.235294118,1.294117647,O4,de-protonated,0,-9999,C17 H22 O4,17,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
878,289.165928,289.165783178,289.165662103,6044403,-9999,359700.7,42.93,-1,0.418704299,0.968690261,0,0.581214157,2,0.428571429,1.857142857,O6,de-protonated,0,-9999,C14 H26 O6,14,26,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
879,289.181172,289.181027172,289.180918244,1700599.8,-9999,425642.1,10.34,-1,0.376676375,0.97458371,0,0.584750226,6,0.166666667,1.444444444,O3,de-protonated,0,-9999,C18 H26 O3,18,26,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
880,289.194177,289.194032167,289.193805404,1617915.9,-9999,393294,9.72,-1,0.784120996,0.894435084,0,0.53666105,1,0.2,2.066666667,P1 O3,de-protonated,0,-9999,C15 H31 O3 P1,15,31,3,-9999,1,-9999,-9999,N/A,-9999,-9999
881,289.202284,289.202139164,289.202047612,2953982.5,-9999,367689,19.75,-1,0.316565033,0.981980731,0,0.589188438,1,0.333333333,2,O5,de-protonated,0,-9999,C15 H30 O5,15,30,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
882,289.229673,289.229528153,289.229492727,1327111,-9999,393078.1,7.54,-1,0.122482159,0.990603045,0.989635202,0.990215908,1,0.25,2,13C2 O4,de-protonated,1,862,C14 H32 O4 13C2,14,32,4,-9999,-9999,-9999,2,N/A,-9999,-9999
883,289.987115,289.986969855,289.986866841,5640180.5,-9999,372160.9,39.9,-1,0.355236025,0.97736267,0,0.586417602,10,0.076923077,0.769230769,N1 S2 P1 O1,de-protonated,0,-9999,C13 H10 O1 N1 P1 S2,13,10,1,1,1,2,-9999,N/A,-9999,-9999
884,289.990957,289.990811853,289.991086298,1651957.6,-9999,420366.6,9.97,-1,-0.946388466,0.850003577,0,0.510002146,6,0.625,1.125,N3 S2 O5,de-protonated,0,-9999,C8 H9 O5 N3 S2,8,9,5,3,-9999,2,-9999,N/A,-9999,-9999
887,291.051308,291.051162436,291.051026271,2234687.5,-9999,338774.4,14.34,-1,0.467838804,0.961064029,0,0.576638417,9,0.5,0.857142857,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
888,291.087614,291.087468422,291.087411781,1670730.8,-9999,417074.2,10.11,-1,0.194585307,0.993153275,0,0.595891965,8,0.4,1.066666667,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
889,291.090913,291.090767421,291.090783084,1467979.8,-9999,362452.9,8.59,-1,-0.053808932,0.999474771,0,0.599684863,3,0.5,1.666666667,S1 O6,de-protonated,0,-9999,C12 H20 O6 S1,12,20,6,-9999,-9999,1,-9999,N/A,-9999,-9999
892,291.124096,291.123950408,291.12379729,1966934,-9999,422195.6,12.34,-1,0.525953684,0.951045231,0,0.570627139,7,0.3125,1.25,O5,de-protonated,0,-9999,C16 H20 O5,16,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
894,291.145087,291.1449414,291.144926658,1410908.5,-9999,398019.6,8.16,-1,0.050632231,0.999534942,0,0.599720965,2,0.538461538,1.846153846,O7,de-protonated,0,-9999,C13 H24 O7,13,24,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
897,291.160429,291.160283393,291.160182799,5628257.5,-9999,371176.1,39.81,-1,0.345493644,0.489287044,0.844689208,0.63144791,6,0.235294118,1.411764706,O4,de-protonated,0,-9999,C17 H24 O4,17,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
898,291.163743,291.163597392,291.163554103,1473122.3,-9999,385288.8,8.63,-1,0.148677155,0.995997128,0,0.597598277,1,0.285714286,2,S1 O4,de-protonated,0,-9999,C14 H28 O4 S1,14,28,4,-9999,-9999,1,-9999,N/A,-9999,-9999
899,291.173504,291.173358388,291.173069959,14828901,-9999,353842.3,108.84,-1,0.990576771,0.418452325,0.86849267,0.598468463,1,0.285714286,2.071428571,P1 O4,de-protonated,0,-9999,C14 H29 O4 P1,14,29,4,-9999,1,-9999,-9999,N/A,-9999,-9999
900,291.196822,291.196676379,291.196568309,1924460.5,-9999,387306.8,12.02,-1,0.371125005,0.975318093,0,0.585190856,5,0.166666667,1.555555556,O3,de-protonated,0,-9999,C18 H28 O3,18,28,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
903,292.104077,292.103931022,292.103790121,1915268.1,-9999,354179.5,11.95,-1,0.482367105,0.958659694,0,0.575195817,3,0.727272727,1.727272727,N1 O8,de-protonated,0,-9999,C11 H19 O8 N1,11,19,8,1,-9999,-9999,-9999,N/A,-9999,-9999
904,292.130572,292.130426012,292.130279652,2275468.3,-9999,418404.3,14.65,-1,0.501010229,0.955475973,0,0.573285584,7,0.285714286,1.357142857,N3 O4,de-protonated,0,-9999,C14 H19 O4 N3,14,19,4,3,-9999,-9999,-9999,N/A,-9999,-9999
905,292.176866,292.176719994,292.17656114,2564250.5,-9999,385099.4,16.81,-1,0.543691556,0.947776728,0,0.568666037,1,0.461538462,2.076923077,N1 O6,de-protonated,0,-9999,C13 H27 O6 N1,13,27,6,1,-9999,-9999,-9999,N/A,-9999,-9999
906,292.21319,292.213043979,292.212946649,3777189.8,-9999,372136.3,25.92,-1,0.333080011,0.980070929,0,0.588042557,0,0.357142857,2.214285714,N1 O5,de-protonated,0,-9999,C14 H31 O5 N1,14,31,5,1,-9999,-9999,-9999,N/A,-9999,-9999
908,293.030565,293.030418658,293.030290827,2705311.8,-9999,313264.4,17.87,-1,0.436239326,0.966058829,0,0.579635298,9,0.615384615,0.769230769,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
908,293.030565,293.030418658,293.030128635,2705311.8,-9999,313264.4,17.87,-1,0.98973668,0.837157322,0,0.502294393,4,0.25,1.875,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999,N/A,-9999,-9999
910,293.054803,293.054656648,293.054411375,1595559.1,-9999,408365.5,9.54,-1,0.836953594,0.88064276,0,0.528385656,4,0.777777778,1.666666667,N2 P1 O7,de-protonated,0,-9999,C9 H15 O7 N2 P1,9,15,7,2,1,-9999,-9999,N/A,-9999,-9999
911,293.067023,293.066876644,293.066676336,2958762.8,-9999,314363.9,19.77,-1,0.683488306,0.918728261,0,0.551236956,8,0.5,1,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
913,293.103331,293.103184629,293.103061845,2462134,-9999,363431,16.05,-1,0.418910721,0.968659871,0,0.581195923,7,0.4,1.2,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
914,293.114562,293.114415625,293.114295235,14233529,-9999,346732.5,104.37,-1,0.410728201,0.978721572,0.99929522,0.986951031,7,0.357142857,1.285714286,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,N/A,-9999,-9999
918,293.139704,293.139557615,293.139447355,5022657,-9999,359642.6,35.26,-1,0.376136201,0.974655623,0,0.584793374,6,0.3125,1.375,O5,de-protonated,0,-9999,C16 H22 O5,16,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
919,293.15095,293.150803611,293.150680744,5651396.5,-9999,367277.7,39.98,-1,0.419124541,0.968628377,0,0.581177026,6,0.266666667,1.466666667,N2 O4,de-protonated,0,-9999,C15 H22 O4 N2,15,22,4,2,-9999,-9999,-9999,N/A,-9999,-9999
920,293.152774,293.15262761,293.152334514,13658053,-9999,347995,100.05,-1,0.999806628,0.417059784,0.876728111,0.600927115,1,0.384615385,2.076923077,P1 O5,de-protonated,0,-9999,C13 H27 O5 P1,13,27,5,-9999,1,-9999,-9999,N/A,-9999,-9999
921,293.176042,293.175895601,293.175832864,341503936,-9999,354432.8,2559.91,-1,0.213990063,0.97944514,0.986883491,0.98242048,5,0.235294118,1.529411765,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
922,293.179428,293.179281599,293.179204167,5234637,-9999,345270.2,36.85,-1,0.264111717,0.987422809,0,0.592453686,0,0.285714286,2.142857143,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,-9999,-9999
923,293.189143,293.188996596,293.188720024,12636112,-9999,345247.1,92.38,-1,0.943324122,0.425448581,0.86849267,0.602666217,0,0.285714286,2.214285714,P1 O4,de-protonated,0,-9999,C14 H31 O4 P1,14,31,4,-9999,1,-9999,-9999,N/A,-9999,-9999
925,293.212496,293.212349586,293.212218373,3623895.3,-9999,385662.9,24.76,-1,0.447501904,0.964315705,0,0.578589423,4,0.166666667,1.666666667,O3,de-protonated,0,-9999,C18 H30 O3,18,30,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
926,294.039573,294.039426261,294.039296338,1452754.3,-9999,376693.1,8.47,-1,0.441855279,0.965194801,0,0.579116881,3,0.3,1.8,N1 S2 P1 O3,de-protonated,0,-9999,C10 H18 O3 N1 P1 S2,10,18,3,1,1,2,-9999,N/A,-9999,-9999
927,294.117874,294.11772723,294.11765007,2168554,-9999,413231.6,13.84,-1,0.262346025,0.98758937,0.99929522,0.99227171,7,0.357142857,1.285714286,13C1 N2 O5,de-protonated,1,914,C13 H18 O5 N2 13C1,13,18,5,2,-9999,-9999,1,N/A,-9999,-9999
930,294.156224,294.156077215,294.155825695,2539765.5,-9999,370595.2,16.63,-1,0.855057897,0.875761495,0,0.525456897,1,0.583333333,2.083333333,N1 O7,de-protonated,0,-9999,C12 H25 O7 N1,12,25,7,1,-9999,-9999,-9999,N/A,-9999,-9999
931,294.179456,294.179309206,294.179187699,57987324,-9999,348847.2,432.66,-1,0.413037254,0.973893522,0.986883491,0.97908951,5,0.235294118,1.529411765,13C1 O4,de-protonated,1,921,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,-9999,-9999
933,294.19255,294.192403201,294.192211204,2443520.5,-9999,394331,15.9,-1,0.652623068,0.925628737,0,0.555377242,0,0.461538462,2.230769231,N1 O6,de-protonated,0,-9999,C13 H29 O6 N1,13,29,6,1,-9999,-9999,-9999,N/A,-9999,-9999
935,294.938083,294.937935908,294.937653743,3344865.3,-9999,353706.9,22.67,-1,0.956692892,0.846984437,0,0.508190662,10,0.545454545,0.363636364,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,N/A,-9999,-9999
937,295.046219,295.046071865,295.045940891,3757569.8,-9999,337647.4,25.76,-1,0.443910675,0.964876006,0,0.578925604,8,0.615384615,0.923076923,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
937,295.046219,295.046071865,295.0457787,3757569.8,-9999,337647.4,25.76,-1,0.993626732,0.835986166,0,0.501591699,3,0.25,2.125,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999,N/A,-9999,-9999
939,295.082572,295.082424851,295.0823264,3979788.8,-9999,369596.7,27.43,-1,0.33363704,0.980004888,0,0.588002933,7,0.5,1.142857143,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
939,295.082572,295.082424851,295.082164209,3979788.8,-9999,369596.7,27.43,-1,0.883285252,0.867998784,0,0.52079927,2,0.111111111,2.333333333,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A,-9999,-9999
940,295.095629,295.095481846,295.09521356,3171856.8,-9999,393762,21.37,-1,0.909149575,0.860727819,0,0.516436691,2,0.636363636,1.909090909,P1 O7,de-protonated,0,-9999,C11 H21 O7 P1,11,21,7,-9999,1,-9999,-9999,N/A,-9999,-9999
942,295.118967,295.118819836,295.11871191,7256599.5,-9999,360258.6,52.02,-1,0.365706151,0.488012476,0.860410506,0.636971688,6,0.4,1.333333333,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
944,295.137649,295.137501829,295.137339354,1661725.3,-9999,424949.1,10.04,-1,0.55050564,0.946495373,0,0.567897224,5,0.1875,1.5,S1 O3,de-protonated,0,-9999,C16 H24 O3 S1,16,24,3,-9999,-9999,1,-9999,N/A,-9999,-9999
945,295.14007,295.139922828,295.139841278,2838046,-9999,379073.4,18.86,-1,0.276310942,0.986242317,0,0.59174539,1,0.666666667,2,O8,de-protonated,0,-9999,C12 H24 O8,12,24,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
948,295.155346,295.155198822,295.155097419,7505442.5,-9999,355364.6,53.88,-1,0.34355859,0.957967988,0.975100345,0.964820931,5,0.3125,1.5,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
950,295.180323,295.180175812,295.180077857,2930218,-9999,377118.3,19.55,-1,0.331848495,0.976567888,0.986883491,0.980694129,5,0.235294118,1.529411765,O3 18O1,de-protonated,1,921,C17 H26 O3 18O1,17,26,3,-9999,-9999,-9999,-9999,N/A,1,-9999
951,295.182797,295.182649811,295.182542534,3876394.8,-9999,373462.1,26.65,-1,0.363426782,0.975593579,0.986883491,0.980109544,5,0.235294118,1.529411765,13C2 O4,de-protonated,1,921,C15 H26 O4 13C2,15,26,4,-9999,-9999,-9999,2,N/A,-9999,-9999
953,295.187737,295.187589809,295.187460176,1562156.3,-9999,399126.8,9.29,-1,0.43915476,0.965611565,0,0.579366939,0,0.5,2.333333333,N2 O6,de-protonated,0,-9999,C12 H28 O6 N2,12,28,6,2,-9999,-9999,-9999,N/A,-9999,-9999
954,295.191735,295.191587808,295.191482928,6873645.5,-9999,363032.1,49.14,-1,0.355292791,0.950992537,0.973825738,0.960125817,4,0.235294118,1.647058824,O4,de-protonated,0,-9999,C17 H28 O4,17,28,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
955,295.228122,295.227974793,295.227868438,7043640.5,-9999,339140.7,50.42,-1,0.360249674,0.988354821,0.993503292,0.990414209,3,0.166666667,1.777777778,O3,de-protonated,0,-9999,C18 H32 O3,18,32,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
958,296.158777,296.158629427,296.158452254,1563726.8,-9999,319975.5,9.16,-1,0.59823824,0.937125107,0.975100345,0.952315202,5,0.3125,1.5,13C1 O5,de-protonated,1,948,C15 H24 O5 13C1,15,24,5,-9999,-9999,-9999,1,N/A,-9999,-9999
959,296.171696,296.171548422,296.171475759,2090322.6,-9999,367576.1,13.05,-1,0.245341114,0.98913762,0,0.593482572,0,0.583333333,2.25,N1 O7,de-protonated,0,-9999,C12 H27 O7 N1,12,27,7,1,-9999,-9999,-9999,N/A,-9999,-9999
961,296.19518,296.195032413,296.194837763,1524057.6,-9999,409019.7,8.87,-1,0.657167573,0.924629555,0.973825738,0.944308029,4,0.235294118,1.647058824,13C1 O4,de-protonated,1,954,C16 H28 O4 13C1,16,28,4,-9999,-9999,-9999,1,N/A,-9999,-9999
962,296.231368,296.231220399,296.231223273,1306468.4,-9999,393617.5,7.26,-1,-0.009701684,0.999982922,0.993503292,0.99739107,3,0.166666667,1.777777778,13C1 O3,de-protonated,1,955,C17 H32 O3 13C1,17,32,3,-9999,-9999,-9999,1,N/A,-9999,-9999
969,297.025464,297.025316087,297.025205446,1803344.4,-9999,429896.3,10.93,-1,0.372495055,0.975137814,0,0.585082688,8,0.75,0.833333333,O9,de-protonated,0,-9999,C12 H10 O9,12,10,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
969,297.025464,297.025316087,297.025043255,1803344.4,-9999,429896.3,10.93,-1,0.918547969,0.858049261,0,0.514829557,3,0.428571429,2.142857143,N4 S2 P1 O3,de-protonated,0,-9999,C7 H15 O3 N4 P1 S2,7,15,3,4,1,2,-9999,N/A,-9999,-9999
970,297.061875,297.061727072,297.061590955,4236379,-9999,354642,28.91,-1,0.458210528,0.962620138,0,0.577572083,7,0.615384615,1.076923077,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
972,297.098259,297.098111058,297.097976465,4616294,-9999,355358.7,31.72,-1,0.45302593,0.963445684,0,0.57806741,6,0.5,1.285714286,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
973,297.111286,297.111138053,297.110863624,2870377.8,-9999,388092.8,18.81,-1,0.923656543,0.856585289,0,0.513951173,1,0.636363636,2.090909091,P1 O7,de-protonated,0,-9999,C11 H23 O7 P1,11,23,7,-9999,1,-9999,-9999,N/A,-9999,-9999
975,297.134632,297.134484044,297.134361974,7034992.5,-9999,354523.4,49.59,-1,0.410822328,0.484920083,0.860410506,0.635116252,5,0.4,1.466666667,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
976,297.147572,297.147424038,297.147249134,1758836.5,-9999,409401.2,10.6,-1,0.588613123,0.939069589,0,0.563441753,0,0.5,2.25,P1 O6,de-protonated,0,-9999,C12 H27 O6 P1,12,27,6,-9999,1,-9999,-9999,N/A,-9999,-9999
977,297.153243,297.153095036,297.152989419,110883960,-9999,347979.4,817.05,-1,0.355431389,0.953237056,0.994456254,0.969724735,4,0.1875,1.625,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,-9999,-9999
979,297.171023,297.170875029,297.170747484,26924156,-9999,340856.5,196.57,-1,0.429200274,0.970176621,0.987141826,0.976962703,4,0.3125,1.625,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
980,297.207418,297.207270015,297.207132993,26956934,-9999,343959.9,196.82,-1,0.461032342,0.964444488,0.992742624,0.975763742,3,0.235294118,1.764705882,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
981,297.243812,297.243664001,297.243518502,6936721,-9999,357741.2,48.86,-1,0.489492374,0.961458279,0.930820813,0.949203293,2,0.166666667,1.888888889,O3,de-protonated,0,-9999,C18 H34 O3,18,34,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
983,298.129808,298.129659652,298.129610946,1362070.4,-9999,318208.6,7.66,-1,0.16337119,0.995168816,0,0.59710129,5,0.428571429,1.5,N1 O6,de-protonated,0,-9999,C14 H21 O6 N1,14,21,6,1,-9999,-9999,-9999,N/A,-9999,-9999
984,298.141076,298.140927648,298.140844336,2163609.8,-9999,394462.7,13.59,-1,0.279438624,0.98593131,0,0.591558786,5,0.384615385,1.615384615,N3 O5,de-protonated,0,-9999,C13 H21 O5 N3,13,21,5,3,-9999,-9999,-9999,N/A,-9999,-9999
985,298.156616,298.156467642,298.156344254,18453918,-9999,350119.7,133.98,-1,0.413835785,0.951253281,0.994456254,0.96853447,4,0.1875,1.625,13C1 S1 O3,de-protonated,1,977,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,N/A,-9999,-9999
986,298.174366,298.174217635,298.174102319,5142947.5,-9999,347061.4,35.61,-1,0.38674064,0.973225977,0.987141826,0.978792317,4,0.3125,1.625,13C1 O5,de-protonated,1,979,C15 H26 O5 13C1,15,26,5,-9999,-9999,-9999,1,N/A,-9999,-9999
987,298.177492,298.177343633,298.177229845,3356068.5,-9999,377358.8,22.4,-1,0.381613289,0.973921926,0,0.584353156,4,0.285714286,1.785714286,N3 O4,de-protonated,0,-9999,C14 H25 O4 N3,14,25,4,3,-9999,-9999,-9999,N/A,-9999,-9999
988,298.210765,298.21061662,298.210487828,5233070,-9999,340216.8,36.27,-1,0.431884126,0.966721802,0.992742624,0.977130131,3,0.235294118,1.764705882,13C1 O4,de-protonated,1,980,C16 H30 O4 13C1,16,30,4,-9999,-9999,-9999,1,N/A,-9999,-9999
989,298.247153,298.247004606,298.246873337,2097080.9,-9999,382104,13.1,-1,0.440134415,0.965460652,0.930820813,0.951604717,2,0.166666667,1.888888889,13C1 O3,de-protonated,1,981,C17 H34 O3 13C1,17,34,3,-9999,-9999,-9999,1,N/A,-9999,-9999
992,299.005584,299.005435308,299.005339381,1637015.4,-9999,398130.6,9.69,-1,0.320818964,0.981497737,0,0.588898642,7,0.416666667,1,S2 O5,de-protonated,0,-9999,C12 H12 O5 S2,12,12,5,-9999,-9999,2,-9999,N/A,-9999,-9999
993,299.041072,299.040923294,299.040855511,2785953.8,-9999,350976.9,18.18,-1,0.226668508,0.990720739,0,0.594432443,7,0.75,1,O9,de-protonated,0,-9999,C12 H12 O9,12,12,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
993,299.041072,299.040923294,299.040693319,2785953.8,-9999,350976.9,18.18,-1,0.769040735,0.898244438,0,0.538946663,2,0.428571429,2.428571429,N4 S2 P1 O3,de-protonated,0,-9999,C7 H17 O3 N4 P1 S2,7,17,3,4,1,2,-9999,N/A,-9999,-9999
994,299.07752,299.077371279,299.07724102,6556332.5,-9999,341687.8,46.05,-1,0.435537848,0.966166031,0,0.579699618,6,0.615384615,1.230769231,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
997,299.111544,299.111395266,299.111124606,1823414.4,-9999,391863.6,11.07,-1,0.904881674,0.861937814,0,0.517162689,9,0.111111111,1.111111111,S1 O2,de-protonated,0,-9999,C18 H20 O2 S1,18,20,2,-9999,-9999,1,-9999,N/A,-9999,-9999
998,299.113867,299.113718265,299.113626529,6137527,-9999,340050.1,42.95,-1,0.306692184,0.983077737,0,0.589846642,5,0.5,1.428571429,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
999,299.125097,299.124948261,299.124859919,1392826.3,-9999,357799,7.89,-1,0.295335213,0.984298102,0,0.590578861,5,0.461538462,1.538461538,N2 O6,de-protonated,0,-9999,C13 H20 O6 N2,13,20,6,2,-9999,-9999,-9999,N/A,-9999,-9999
1001,299.142157,299.142008254,299.14176983,1643711.3,-9999,358060.9,9.74,-1,0.797026186,0.891129596,0,0.534677757,4,0.266666667,1.666666667,P1 O4,de-protonated,0,-9999,C15 H25 O4 P1,15,25,4,-9999,1,-9999,-9999,N/A,-9999,-9999
