Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm),MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
269.116171581,10,23,6,-9999,-9999,1,C10H23O6P1,0,P1 O6,269.115949005,0.827062693,C10H23O6P,0.749537523123844,0.749575084983003,-4999.5,-5005.5,14991.5,142591.65,268.81567405964,0.184325940359543,-5001.1,0.6,2.3,-999.9,0.1,-9999,Other,Other,Lipid,142591.65,-57429.27598925,-0.0998042312784147,-0.0997974751350564,1425916.5,-574292.7598925
285.110955986,10,23,7,-9999,-9999,1,C10H23O7P1,0,P1 O7,285.110863624,0.323950454,C10H23O7P,0.749525,0.749568825455545,-4999.5,-5006.5,14990.5,142585.95,284.792598545483,0.207401454516912,-5000.9,0.7,2.3,-999.9,0.1,-9999,Other,Other,Other,142585.95,-57426.985220579,-0.0998042234562232,-0.099797467043737,1425859.5,-574269.85220579
349.055205119,10,23,7,-9999,2,1,C10H23O7P1S2,0,S2 P1 O7,349.055005973,0.57052881,C10H23O7S2P,0.498999899989999,0.49917520619845,-4999.5,-5006.5,4989.5,85580.25,348.66544695865,0.334553041350205,-3000.7,0.7,2.3,-999.9,0.1,-9999,Other,Other,Other,85580.25,-74474.846481021,-0.0996739216017238,-0.0997043962453442,855802.5,-744748.46481021
329.112125644,10,23,8,2,-9999,1,C10H23O8N2P1,0,N2 P1 O8,329.111926253,0.605847057,C10H23O8N2P,0.999099819963993,0.999100179964007,1,-7,9989,57071.7,328.744636104355,0.255363895645246,-2000.4,0.8,2.3,0.2,0.1,2,Other,Carbohydrate,Amino Sugar,57071.7,16898.1105063239,-0.0995112377530679,-0.0993588788415845,570717,168981.105063239
357.118409535,10,23,8,4,-9999,1,C10H23O8N4P1,0,N4 P1 O8,357.118074262,0.938831191,C10H23O8N4P,0.999199679871949,0.9992,2,-6,9988,57054.6,356.719647928566,0.280352071434436,-1999.8,0.8,2.3,0.4,0.1,4,Other,Carbohydrate,Protein,57054.6,16912.973581008,-0.0995110914440725,-0.0993586010937622,570546,169129.73581008
301.106062682,10,23,8,-9999,-9999,1,C10H23O8P1,0,P1 O8,301.105778244,0.944645388,C10H23O8P,0.749512475623781,0.749562565615158,-4999.5,-5007.5,14989.5,142580.25,300.769844962453,0.23015503754732,-5000.7,0.8,2.3,-999.9,0.1,-9999,Other,Carbohydrate,Other,142580.25,-57424.6944519079,-0.0998042156334065,-0.0997974589517711,1425802.5,-574246.944519079
365.0499929,10,23,8,-9999,2,1,C10H23O8P1S2,0,S2 P1 O8,365.049920593,0.198073759,C10H23O8S2P,0.498949789957992,0.499150169966007,-4999.5,-5007.5,4988.5,85574.55,364.642374816723,0.357625183277264,-3000.5,0.8,2.3,-999.9,0.1,-9999,Other,Carbohydrate,Other,85574.55,-74472.55571235,-0.0996738998998394,-0.0997043790072,855745.5,-744725.5571235
373.113342028,10,23,9,4,-9999,1,C10H23O9N4P1,0,N4 P1 O9,373.112988881,0.946488028,C10H23O9N4P,0.9991995997999,0.999199959998,2,-7,9987,57048.9,372.696720337052,0.303279662948228,-1999.6,0.9,2.3,0.4,0.1,4,Other,Carbohydrate,Protein,57048.9,16915.2643496791,-0.0995110426549401,-0.0993585199310269,570489,169152.643496791
381.044952949,10,23,9,-9999,2,1,C10H23O9P1S2,0,S2 P1 O9,381.044835212,0.308982889,C10H23O9S2P,0.49889966990097,0.499125131230315,-4999.5,-5008.5,4987.5,85568.85,380.61947475044,0.380525249560321,-3000.3,0.9,2.3,-999.9,0.1,-9999,Other,Carbohydrate,Other,85568.85,-74470.2649436789,-0.0996738781950662,-0.0997043617670452,855688.5,-744702.649436789
280.143413926,10,24,4,3,-9999,1,C10H24O4N3P1,0,N3 P1 O4,280.143166811,0.88210258,C10H24O4N3P,0.999100089991001,0.999100269919024,1,-3,9992,57088.8,279.830603287325,0.169396712674768,-2001,0.4,2.4,0.3,0.1,3,Other,Other,Protein,57088.8,16895.2335846462,-0.0995113839745216,-0.0993591048180225,570888,168952.335846462
268.132091795,10,24,5,1,-9999,1,C10H24O5N1P1,0,N1 P1 O5,268.131933422,0.590652261,C10H24O5NP,0.999000199960008,0.999000449797591,0,-5,9992,57100.2,267.832693105921,0.167306894079104,-2001.4,0.5,2.4,0.1,0.1,1,Other,Other,Lipid,57100.2,16882.6612786331,-0.0995114814068953,-0.0993593011646722,571002,168826.612786331
396.056107319,10,24,9,1,2,1,C10H24O9N1P1S2,0,N1 S2 P1 O9,396.055734249,0.94196368,C10H24O9NS2P,0,0,0,-9,-13,71.7,395.613867531367,0.386132468633321,-0.4,0.9,2.4,0.1,0.1,1,Other,Carbohydrate,Amino Sugar,71.7,-156.036907124768,0.0971772361292719,0.0836349999875005,717,-1560.36907124768
295.154280725,10,25,4,4,-9999,1,C10H25O4N4P1,0,N4 P1 O4,295.154065848,0.728017722,C10H25O4N4P,0.9991,0.999100179964007,1,-3,9991,57083.1,294.824708818357,0.175291181643388,-2000.8,0.4,2.5,0.4,0.1,4,Other,Other,Other,57083.1,16901.5197376528,-0.099511335243759,-0.0993590065995619,570831,169015.197376528
379.094194713,10,25,9,2,1,1,C10H25O9N2P1S1,0,N2 S1 P1 O9,379.094562111,-0.969147307,C10H25O9N2SP,0,0,0,-9,-13,71.7,378.670894748513,0.329105251486794,-0.4,0.9,2.5,0.2,0.1,2,Other,Carbohydrate,Amino Sugar,71.7,-148.046138453723,0.0971772361292719,0.0864996474519725,717,-1480.46138453723
375.128995487,10,25,9,4,-9999,1,C10H25O9N4P1,0,N4 P1 O9,375.128638946,0.950450693,C10H25O9N4P,0.999099549774887,0.99909995499775,1,-8,9986,57054.6,374.710123099392,0.289876900607567,-1999.8,0.9,2.5,0.4,0.1,4,Other,Carbohydrate,Other,57054.6,16912.973581008,-0.0995110914440725,-0.0993586010937623,570546,169129.73581008
249.007057041,10,7,4,2,-9999,1,C10H7O4N2P1,0,N2 P1 O4,249.007067259,-0.041036103,C10H7O4N2P,0.999900019996001,0.999900039984006,9,5,10001,57048.9,248.729013536582,0.270986463417699,-1999.6,0.4,0.7,0.2,0.1,2,Cond Hydrocarbon,Cond Hydrocarbon,Other,57048.9,16907.273581008,-0.0995110426549401,-0.0993585543486395,570489,169072.73581008
312.986683755,10,7,8,2,-9999,1,C10H7O8N2P1,0,N2 P1 O8,312.986725737,-0.13413498,C10H7O8N2P,0.999899979995999,0.999900019996001,9,1,9997,57026.1,312.637200027826,0.362799972174003,-1998.8,0.8,0.7,0.2,0.1,2,Tannin,Cond Hydrocarbon,Other,57026.1,16916.4366556922,-0.0995108474009964,-0.0993582295270547,570261,169164.366556922
251.022701008,10,9,4,2,-9999,1,C10H9O4N2P1,0,N2 P1 O4,251.022717323,-0.064996707,C10H9O4N2P,0.999800039992002,0.999800079968013,8,4,10000,57054.6,250.742406817522,0.257593182478161,-1999.8,0.4,0.9,0.2,0.1,2,Lignin,Lignin,Other,57054.6,16904.982812337,-0.0995110914440726,-0.0993586355026663,570546,169049.82812337
267.017717328,10,9,5,2,-9999,1,C10H9O5N2P1,0,N2 P1 O5,267.017631943,0.319771717,C10H9O5N2P,0.999800019998,0.999800069975509,8,3,9999,57048.9,266.719562959406,0.280437040593938,-1999.6,0.5,0.9,0.2,0.1,2,Lignin,Lignin,Other,57048.9,16907.273581008,-0.0995110426549401,-0.0993585543486395,570489,169072.73581008
362.969690333,10,9,9,2,1,1,C10H9O9N2P1S1,0,N2 S1 P1 O9,362.969361596,0.905689697,C10H9O9N2SP,0,0,8,-1,-5,26.1,362.564395134154,0.435604865846415,1.2,0.9,0.9,0.2,0.1,2,Tannin,Tannin,Other,26.1,-129.719989085367,0.140794973410313,0.114281950544403,261,-1297.19989085367
359.003518693,10,9,9,4,-9999,1,C10H9O9N4P1,0,N4 P1 O9,359.00343843,0.223572498,C10H9O9N4P,0.999899949974988,0.99989999499975,9,0,9994,57009,358.602652156839,0.397347843161072,-1998.2,0.9,0.9,0.4,0.1,4,Tannin,Tannin,Other,57009,16931.2997303764,-0.0995107008581722,-0.0993579512162307,570090,169312.997303764
392.979543865,11,11,10,2,1,1,C11H11O10N2P1S1,0,N2 S1 P1 O10,392.97992628,-0.973114384,C11H11O10N2SP,0,0,8,-2,-6,29.2090909090909,392.540739395604,0.459260604395865,1.09090909090909,0.909090909090909,1,0.181818181818182,0.0909090909090909,2,Tannin,Tannin,Other,29.2090909090909,-130.606282511799,0.124819574605443,0.1025917176003,321.3,-1436.66910762979
364.974026564,11,11,10,-9999,1,1,C11H11O10P1S1,0,S1 P1 O10,364.973778271,0.680305477,C11H11O10SP,0.499549909981996,0.499800059982005,-4992.5,-5002.5,4994.5,77764.2545454545,364.566493305412,0.433506694587891,-2726.45454545455,0.909090909090909,1,-909,0.0909090909090909,-9999,Tannin,Tannin,Phytochemical,77764.2545454545,-67696.792608177,-0.090582888444663,-0.0906133886105909,855406.8,-744664.718689947
265.038421198,11,11,4,2,-9999,1,C11H11O4N2P1,0,N2 P1 O4,265.038367388,0.203026521,C11H11O4N2P,0.999700089973008,0.999700149925038,8,4,10000,51878.4818181818,264.742476929147,0.257523070852983,-1818.18181818182,0.363636363636364,1,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,51878.4818181818,15353.404656353,-0.0904203425548246,-0.0902680100434969,570663.3,168887.451219883
293.044439206,11,11,4,4,-9999,1,C11H11O4N4P1,0,N4 P1 O4,293.044515397,-0.259996377,C11H11O4N4P,0.999800019998,0.999800059982005,9,5,9999,51862.9363636364,292.717223167245,0.282776832754848,-1817.63636363636,0.363636363636364,1,0.363636363636364,0.0909090909090909,4,Lignin,Lignin,Protein,51862.9363636364,15366.9165424296,-0.0904201962541478,-0.0902677323305926,570492.3,169036.081966725
281.033474517,11,11,5,2,-9999,1,C11H11O5N2P1,0,N2 P1 O5,281.033282007,0.685007794,C11H11O5N2P,0.999700059988002,0.999700134939277,8,3,9999,51873.3,280.719670028718,0.280329971282129,-1818,0.454545454545455,1,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,51873.3,15355.4871733267,-0.0904202937976622,-0.0902679289612366,570606.3,168910.358906594
332.966226611,11,11,6,-9999,2,1,C11H11O6P1S2,0,S2 P1 O6,332.966190967,0.107051366,C11H11O6S2P,0.499700029997,0.49985005997601,-4992.5,-4998.5,4997.5,77779.8,332.594433547784,0.405566452215908,-2727,0.545454545454545,1,-909,0.0909090909090909,-9999,Lignin,Lignin,Phytochemical,77779.8,-67706.6723266758,-0.0905829535825224,-0.0906134440030468,855577.8,-744773.395593434
313.022895726,11,11,7,2,-9999,1,C11H11O7N2P1,0,N2 P1 O7,313.023111246,-0.688513516,C11H11O7N2P,0.9997,0.999700104963263,8,1,9997,51862.9363636364,312.673371564216,0.326628435784301,-1817.63636363636,0.636363636363636,1,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Other,51862.9363636364,15359.6522072741,-0.0904201962541478,-0.09026776673517,570492.3,168956.174280015
376.984830169,11,11,9,2,1,1,C11H11O9N2P1S1,0,N2 S1 P1 O9,376.98501166,-0.481427981,C11H11O9N2SP,0,0,8,-1,-5,34.3909090909091,376.563885539807,0.436114460192698,0.909090909090909,0.818181818181818,1,0.181818181818182,0.0909090909090909,2,Tannin,Tannin,Other,34.3909090909091,-132.688799485476,0.119822223975215,0.10000122162808,378.3,-1459.57679434023
268.038256721,11,12,5,1,-9999,1,C11H12O5N1P1,0,N1 P1 O5,268.038033035,0.834531533,C11H12O5NP,0.999600119964011,0.999600219879067,7,2,9999,51883.6636363636,267.738962809003,0.261037190997229,-1818.36363636364,0.454545454545455,1.09090909090909,0.0909090909090909,0.0909090909090909,1,Lignin,Lignin,Phytochemical,51883.6636363636,15347.6899718016,-0.0904203913022609,-0.0902681082887616,570720.3,168824.589689818
300.027697107,11,12,7,1,-9999,1,C11H12O7N1P1,0,N1 P1 O7,300.027862274,-0.550505994,C11H12O7NP,0.999600039996,0.999600179919036,7,0,9997,51873.3,299.692683500087,0.307316499912645,-1818,0.636363636363636,1.09090909090909,0.0909090909090909,0.0909090909090909,1,Lignin,Lignin,Phytochemical,51873.3,15351.855005749,-0.0904202937976622,-0.0902679461534402,570606.3,168870.405063239
363.971947171,11,12,7,1,2,1,C11H12O7N1P1S2,0,N1 S2 P1 O7,363.972004623,-0.157848608,C11H12O7NS2P,0,0,7,0,-4,49.9363636363636,363.565532843215,0.434467156785445,0.363636363636364,0.636363636363636,1.09090909090909,0.0909090909090909,0.0909090909090909,1,Lignin,Lignin,Phytochemical,49.9363636363636,-146.200685562001,0.107276497868097,0.0892089660413359,549.3,-1608.20754118201
363.989686277,11,12,9,1,1,1,C11H12O9N1P1S1,0,N1 S1 P1 O9,363.989762688,-0.209924885,C11H12O9NSP,0,0,7,-2,-5,44.7545454545455,363.58325214157,0.416747858429744,0.545454545454545,0.818181818181818,1.09090909090909,0.0909090909090909,0.0909090909090909,1,Tannin,Tannin,Phytochemical,44.7545454545455,-140.486001010577,0.110836891659077,0.0931393512638626,492.3,-1545.34601111634
394.995883198,11,13,10,2,1,1,C11H13O10N2P1S1,0,N2 S1 P1 O10,394.995576344,0.776854155,C11H13O10N2SP,0,0,7,-3,-7,34.3909090909091,394.554827266092,0.44517273390818,0.909090909090909,0.909090909090909,1.18181818181818,0.181818181818182,0.0909090909090909,2,Tannin,Tannin,Other,34.3909090909091,-132.688799485476,0.119822223975215,0.10000122162808,378.3,-1459.57679434023
391.029574882,11,13,10,4,-9999,1,C11H13O10N4P1,0,N4 P1 O10,391.029653179,-0.200232294,C11H13O10N4P,0.999699849924963,0.9997,8,-2,9992,51837.0272727273,390.592947765391,0.407052234609182,-1816.72727272727,0.909090909090909,1.18181818181818,0.363636363636364,0.0909090909090909,4,Tannin,Tannin,Other,51837.0272727273,15377.3291272979,-0.0904199522249526,-0.0902673263624764,570207.3,169150.620400277
267.054027165,11,13,4,2,-9999,1,C11H13O4N2P1,0,N2 P1 O4,267.054017452,0.036369488,C11H13O4N2P,0.999600119964011,0.99960019990005,7,3,9999,51883.6636363636,266.755832252518,0.244167747482322,-1818.36363636364,0.363636363636364,1.18181818181818,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,51883.6636363636,15351.3221393794,-0.0904203913022609,-0.0902680911052522,570720.3,168864.543533173
283.049139484,11,13,5,2,-9999,1,C11H13O5N2P1,0,N2 P1 O5,283.048932072,0.732779745,C11H13O5N2P,0.999600079984003,0.999600179919036,7,2,9998,51878.4818181818,282.733084286209,0.266915713791377,-1818.18181818182,0.454545454545455,1.18181818181818,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,51878.4818181818,15353.404656353,-0.0904203425548245,-0.0902680100434969,570663.3,168887.451219883
315.021031969,11,13,5,2,1,1,C11H13O5N2P1S1,0,N2 S1 P1 O5,315.021003246,0.091178144,C11H13O5N2SP,0,0.111111111111111,7,2,-2,60.3,314.669276670436,0.330723329563796,0,0.454545454545455,1.18181818181818,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,60.3,-143.10138435386,0.105178442309496,0.0876965102929902,663.3,-1574.11522789246
299.04410709,11,13,6,2,-9999,1,C11H13O6N2P1,0,N2 P1 O6,299.043846691,0.870770207,C11H13O6N2P,0.999600039996,0.999600159936026,7,1,9997,51873.3,298.710191768487,0.289808231512609,-1818,0.545454545454545,1.18181818181818,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,51873.3,15355.4871733267,-0.0904202937976622,-0.0902679289612365,570606.3,168910.358906594
334.981982155,11,13,6,-9999,2,1,C11H13O6P1S2,0,S2 P1 O6,334.981841031,0.421287315,C11H13O6S2P,0.499600039996,0.499750099960016,-4993.5,-4999.5,4996.5,77784.9818181818,334.607938281136,0.392061718864284,-2727.18181818182,0.545454545454545,1.18181818181818,-909,0.0909090909090909,-9999,Lignin,Lignin,Phytochemical,77784.9818181818,-67708.7548436495,-0.0905829752893617,-0.0906134612442132,855634.8,-744796.303280145
347.011088172,11,13,7,2,1,1,C11H13O7N2P1S1,0,N2 S1 P1 O7,347.010832485,0.736827602,C11H13O7N2SP,0,0,7,0,-4,49.9363636363636,346.623612490894,0.376387509105939,0.363636363636364,0.636363636363636,1.18181818181818,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Other,49.9363636363636,-138.936350406506,0.107276497868097,0.0924158932200399,549.3,-1528.29985447157
287.032364728,11,13,7,-9999,-9999,1,C11H13O7P1,0,P1 O7,287.032613302,-0.866014654,C11H13O7P,0.749787510624469,0.749831287960209,-4993.5,-5000.5,14996.5,129603.163636364,286.711861825317,0.288138174683297,-4545.36363636364,0.636363636363636,1.18181818181818,-909,0.0909090909090909,-9999,Lignin,Lignin,Phytochemical,129603.163636364,-52208.6166353648,-0.0907132931245688,-0.0907065376971714,1425634.8,-574294.782989013
363.006002596,11,13,8,2,1,1,C11H13O8N2P1S1,0,N2 S1 P1 O8,363.005747105,0.703820091,C11H13O8N2SP,0,0,7,-1,-5,44.7545454545455,362.600666850556,0.399333149443692,0.545454545454545,0.727272727272727,1.18181818181818,0.181818181818182,0.0909090909090909,2,Tannin,Tannin,Other,44.7545454545455,-136.853833432829,0.110836891659077,0.0948890304404557,492.3,-1505.39216776112
413.972072527,11,14,10,1,2,1,C11H14O10N1P1S2,0,N1 S2 P1 O10,413.972398546,-0.787537617,C11H14O10NS2P,0,0,6,-4,-8,39.5727272727273,413.509827612562,0.490172387438349,0.727272727272727,0.909090909090909,1.27272727272727,0.0909090909090909,0.0909090909090909,1,Tannin,Tannin,Phytochemical,39.5727272727273,-142.035651614647,0.11517055314597,0.0936574206170646,435.3,-1562.39216776112
318.038708009,11,14,8,1,-9999,1,C11H14O8N1P1,0,N1 P1 O8,318.038426958,0.883699127,C11H14O8NP,0.9995,0.999500199920032,6,-2,9995,51873.3,317.683583146411,0.316416853588692,-1818,0.727272727272727,1.27272727272727,0.0909090909090909,0.0909090909090909,1,Tannin,Tannin,Phytochemical,51873.3,15351.855005749,-0.0904202937976622,-0.0902679461534402,570606.3,168870.405063239
337.033296522,11,15,10,-9999,-9999,1,C11H15O10P1,0,P1 O10,337.033007225,0.858364405,C11H15O10P,0.749699969997,0.749762535619657,-4994.5,-5004.5,14992.5,129592.8,336.656962132188,0.343037867812086,-4545,0.909090909090909,1.36363636363636,-909,0.0909090909090909,-9999,Other,Tannin,Other,129592.8,-52204.4516014175,-0.0907132774749149,-0.0907065215093552,1425520.8,-574248.967615592
269.069871131,11,15,4,2,-9999,1,C11H15O4N2P1,0,N2 P1 O4,269.069667517,0.756734689,C11H15O4N2P,0.999500149955013,0.999500249875062,6,2,9998,51888.8454545455,268.769425309137,0.230574690863421,-1818.54545454545,0.363636363636364,1.36363636363636,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,51888.8454545455,15349.2396224057,-0.0904204400399742,-0.0902681721465104,570777.3,168841.635846463
297.075875167,11,15,4,4,-9999,1,C11H15O4N4P1,0,N4 P1 O4,297.075815526,0.200760601,C11H15O4N4P,0.999600039996,0.999600119964011,7,3,9997,51873.3,296.744157590836,0.255842409164075,-1818,0.363636363636364,1.36363636363636,0.363636363636364,0.0909090909090909,4,Lignin,Lignin,Protein,51873.3,15362.7515084822,-0.0904202937976622,-0.0902678945740631,570606.3,168990.266593304
317.036861403,11,15,5,2,1,1,C11H15O5N2P1S1,0,N2 S1 P1 O5,317.036653311,0.656368211,C11H15O5N2SP,0,0,6,1,-3,65.4818181818182,316.682855211282,0.317144788718338,-0.181818181818182,0.454545454545455,1.36363636363636,0.181818181818182,0.0909090909090909,2,Lignin,Lignin,Protein,65.4818181818182,-145.183901327536,0.103846020960889,0.0854603925855529,720.3,-1597.0229146029
301.0596867,11,15,6,2,-9999,1,C11H15O6N2P1,0,N2 P1 O6,301.059496756,0.630920415,C11H15O6N2P,0.999500049995001,0.999500199920032,6,0,9996,51878.4818181818,300.723520764288,0.27647923571152,-1818.18181818182,0.545454545454545,1.36363636363636,0.181818181818182,0.0909090909090909,2,Lignin;Amino Sugar,Lignin,Protein,51878.4818181818,15353.404656353,-0.0904203425548245,-0.0902680100434969,570663.3,168887.451219883
273.053467572,11,15,6,-9999,-9999,1,C11H15O6P1,0,P1 O6,273.053348747,0.435172157,C11H15O6P,0.7497500249975,0.749787553111722,-4994.5,-5000.5,14996.5,129613.527272727,272.748573630763,0.251426369237265,-4545.72727272727,0.545454545454545,1.36363636363636,-909,0.0909090909090909,-9999,Lignin;Amino Sugar,Lignin,Lipid,129613.527272727,-52212.7816693122,-0.0907133087717213,-0.0907065538824005,1425748.8,-574340.598362434
289.048137673,11,15,7,-9999,-9999,1,C11H15O7P1,0,P1 O7,289.048263367,-0.434852781,C11H15O7P,0.749737513124344,0.749781299207678,-4994.5,-5001.5,14995.5,129608.345454545,288.725383940238,0.274616059761797,-4545.54545454545,0.636363636363636,1.36363636363636,-909,0.0909090909090909,-9999,Lignin;Amino Sugar,Lignin,Other,129608.345454545,-52210.6991523385,-0.0907133009484577,-0.0907065457901093,1425691.8,-574317.690675723
305.043480522,11,15,8,-9999,-9999,1,C11H15O8P1,0,P1 O8,305.043177986,0.991781348,C11H15O8P,0.749725,0.749775044991002,-4994.5,-5002.5,14994.5,129603.163636364,304.702866246517,0.29713375348274,-4545.36363636364,0.727272727272727,1.36363636363636,-909,0.0909090909090909,-9999,Other,Tannin,Other,129603.163636364,-52208.6166353648,-0.0907132931245688,-0.0907065376971714,1425634.8,-574294.782989013
256.074310438,11,16,4,1,-9999,1,C11H16O4N1P1,0,N1 P1 O4,256.074418544,-0.422168189,C11H16O4NP,0.999400239904038,0.99940035978413,5,1,9998,51899.2090909091,255.788375575303,0.21162442469668,-1818.90909090909,0.363636363636364,1.45454545454545,0.0909090909090909,0.0909090909090909,1,Protein,Lignin,Lipid,51899.2090909091,15341.4424208806,-0.090420537486243,-0.0902683513380465,570891.3,168755.866629686
352.026200689,11,16,8,1,1,1,C11H16O8N1P1S1,0,N1 S1 P1 O8,352.026148197,0.149114127,C11H16O8NSP,0,0,5,-3,-6,60.3,351.633125088455,0.366874911545324,0,0.727272727272727,1.45454545454545,0.0909090909090909,0.0909090909090909,1,Other,Tannin,Amino Sugar,60.3,-146.733551931607,0.105178442309496,0.0863042750109634,663.3,-1614.06907124768
399.026540905,11,17,10,2,1,1,C11H17O10N2P1S1,0,N2 S1 P1 O10,399.026876473,-0.84096472,C11H17O10N2SP,0,0,5,-5,-9,44.7545454545455,398.580984304688,0.419015695312055,0.545454545454545,0.909090909090909,1.54545454545455,0.181818181818182,0.0909090909090909,2,Carbohydrate,Carbohydrate,Amino Sugar,44.7545454545455,-136.853833432829,0.110836891659077,0.0948890304404557,492.3,-1505.39216776112
395.061341355,11,17,10,4,-9999,1,C11H17O10N4P1,0,N4 P1 O10,395.060953307,0.982246916,C11H17O10N4P,0.999499749874938,0.9995,6,-4,9990,51847.3909090909,394.620212331929,0.37978766807106,-1817.09090909091,0.909090909090909,1.54545454545455,0.363636363636364,0.0909090909090909,4,Carbohydrate,Carbohydrate,Protein,51847.3909090909,15373.1640933506,-0.0904200498658582,-0.0902674888113802,570321.3,169104.805026856
402.992478718,11,17,10,-9999,2,1,C11H17O10P1S2,0,S2 P1 O10,402.992799639,-0.796343414,C11H17O10S2P,0.499199759927978,0.499450109978004,-4995.5,-5005.5,4990.5,77774.6181818182,402.542493716096,0.457506283904138,-2726.81818181818,0.909090909090909,1.54545454545455,-909,0.0909090909090909,-9999,Carbohydrate,Carbohydrate,Other,77774.6181818182,-67704.5898097021,-0.0905829318727932,-0.0906134267598693,855520.8,-744750.487906723
271.085524626,11,17,4,2,-9999,1,C11H17O4N2P1,0,N2 P1 O4,271.085317581,0.763764489,C11H17O4N2P,0.999400179946016,0.999400299850075,5,1,9997,51894.0272727273,270.782828107437,0.217171892562988,-1818.72727272727,0.363636363636364,1.54545454545455,0.181818181818182,0.0909090909090909,2,Protein,Protein,Protein,51894.0272727273,15347.157105432,-0.0904204887679672,-0.0902682531672791,570834.3,168818.728159752
315.086327458,11,17,5,4,-9999,1,C11H17O5N4P1,0,N4 P1 O5,315.08638021,-0.167419625,C11H17O5N4P,0.9995,0.999500124968758,6,1,9995,51873.3,314.73449924991,0.265500750090041,-1818,0.454545454545455,1.54545454545455,0.363636363636364,0.0909090909090909,4,Protein,Protein,Protein,51873.3,15362.7515084822,-0.0904202937976622,-0.0902678945740631,570606.3,168990.266593304
259.074283301,11,17,5,-9999,-9999,1,C11H17O5P1,0,P1 O5,259.074084192,0.768540893,C11H17O5P,0.749712543118532,0.749743820449376,-4995.5,-5000.5,14996.5,129623.890909091,258.784998641804,0.215001358196048,-4546.09090909091,0.454545454545455,1.54545454545455,-909,0.0909090909090909,-9999,Protein,Protein,Lipid,129623.890909091,-52216.9467032596,-0.0907133244163733,-0.0907065700650433,1425862.8,-574386.413735855
275.069196701,11,17,6,-9999,-9999,1,C11H17O6P1,0,P1 O6,275.068998811,0.719418122,C11H17O6P,0.749700029997,0.749737565608598,-4995.5,-5001.5,14995.5,129618.709090909,274.76205197861,0.237948021390366,-4545.90909090909,0.545454545454545,1.54545454545455,-909,0.0909090909090909,-9999,Protein;Amino Sugar,Protein,Lipid,129618.709090909,-52214.8641862859,-0.0907133165943599,-0.0907065619740452,1425805.8,-574363.506049145
319.070369957,11,17,7,2,-9999,1,C11H17O7N2P1,0,N2 P1 O7,319.07006144,0.966927126,C11H17O7N2P,0.9994,0.999400209926526,5,-2,9994,51878.4818181818,318.714093131464,0.285906868536244,-1818.18181818182,0.636363636363636,1.54545454545455,0.181818181818182,0.0909090909090909,2,Amino Sugar,Amino Sugar,Amino Sugar,51878.4818181818,15353.404656353,-0.0904203425548245,-0.0902680100434969,570663.3,168887.451219883
291.06415463,11,17,7,-9999,-9999,1,C11H17O7P1,0,P1 O7,291.063913431,0.828681504,C11H17O7P,0.749687515624219,0.749731310455148,-4995.5,-5002.5,14994.5,129613.527272727,290.739149794694,0.260850205306213,-4545.72727272727,0.636363636363636,1.54545454545455,-909,0.0909090909090909,-9999,Amino Sugar,Amino Sugar,Other,129613.527272727,-52212.7816693122,-0.0907133087717214,-0.0907065538824005,1425748.8,-574340.598362434
335.065228858,11,17,8,2,-9999,1,C11H17O8N2P1,0,N2 P1 O8,335.064976059,0.754476342,C11H17O8N2P,0.999399939993999,0.999400179946016,5,-3,9993,51873.3,334.691092030123,0.308907969876543,-1818,0.727272727272727,1.54545454545455,0.181818181818182,0.0909090909090909,2,Carbohydrate,Carbohydrate,Amino Sugar,51873.3,15355.4871733267,-0.0904202937976622,-0.0902679289612366,570606.3,168910.358906594
