Calibrated_Mass,C,H,O,N,S,P,Is_Isotopologue,Heteroatom_Class,Calculated_Mass,Error_ppm,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
926.783218157,59,109,2,1,2,0,0,N1 S2 O2,926.782697653,0.561624896,C59H109O2NS2,0.018518519,0.036363636,6,4,1,107.638983051,925.748363736,0.251636264,-1.661016949,0.033898305,1.847457627,0.016949153,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.638983051,-159.171428508,0.009707197,0.008844853,6350.7,-9391.114281958
975.778973753,59,109,8,0,0,1,0,P1 O8,975.778731016,0.248762113,C59H109O8P,0,0.018518519,6,-2,-3,107.638983051,974.689410233,0.310589767,-1.661016949,0.13559322,1.847457627,0,0.016949153,0,Lipid,Lipid,Lipid,107.638983051,-159.848612293,0.009707197,0.008817058,6350.7,-9431.068125313
947.810372046,59,112,6,0,1,0,0,S1 O6,947.810686049,-0.331293571,C59H112O6S,0,0,4,-2,-3,107.638983051,946.752038517,0.247961483,-1.661016949,0.101694915,1.898305085,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.638983051,-159.171428508,0.009707197,0.008844853,6350.7,-9391.114281958
991.812171656,59,112,7,2,1,0,0,N2 S1 O7,991.811748678,0.426470267,C59H112O7N2S,0,0,5,-2,-5,103.774576271,990.704705325,0.295294675,-1.525423729,0.118644068,1.898305085,0.033898305,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.774576271,-156.263997431,0.010300178,0.009438856,6122.7,-9219.575848405
991.829425036,59,112,9,2,0,0,0,N2 O9,991.829506742,-0.082379384,C59H112O9N2,0,0,5,-4,-6,102.808474576,990.72193944,0.27806056,-1.491525424,0.152542373,1.898305085,0.033898305,0,-9999,Lipid,Lipid,Other,102.808474576,-155.198547768,0.010452569,0.009606394,6065.7,-9156.71431834
880.896069284,59,115,1,3,0,0,0,N3 O1,880.896738887,-0.760137504,C59H115ON3,0,0.009009009,4,3,0,110.537288136,879.912452864,0.087547136,-1.762711864,0.016949153,1.949152542,0.050847458,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,110.537288136,-157.627490994,0.009279125,0.00856548,6521.7,-9300.021968668
872.917586239,59,119,2,1,0,0,0,N1 O2,872.916805627,0.894257158,C59H119O2N,0,0,1,-1,-2,114.401694915,871.942878664,0.057121336,-1.898305085,0.033898305,2.016949153,0.016949153,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,114.401694915,-160.534922072,0.008729302,0.008009732,6749.7,-9471.56040222
967.901796861,59,120,7,2,0,0,0,N2 O7,967.902277761,-0.496847667,C59H120O7N2,0,0,1,-6,-8,108.605084746,966.821029068,0.178970932,-1.694915254,0.118644068,2.033898305,0.033898305,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,108.605084746,-157.528143027,0.009562962,0.008797173,6407.7,-9294.160438602
966.900561005,59,121,4,3,1,0,0,N3 S1 O4,966.900504113,0.058839376,C59H121O4N3S,0,0,1,-3,-7,109.571186441,965.820911201,0.179088799,-1.728813559,0.06779661,2.050847458,0.050847458,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,109.571186441,-157.916408904,0.00942028,0.008667074,6464.7,-9317.068125313
966.910222881,59,122,4,3,0,1,0,N3 P1 O4,966.91001997,0.209855399,C59H122O4N3P,0,0,1,-3,-7,113.43559322,965.830562288,0.169437712,-1.86440678,0.06779661,2.06779661,0.050847458,0.016949153,3,Lipid,Lipid;Unsat Hydrocarbon,Lipid,113.43559322,-160.146656195,0.008864585,0.008133224,6692.7,-9448.65271551
952.92179967,59,123,3,3,1,0,0,N3 S1 O3,952.921239558,0.587783996,C59H123O3N3S,0,0,0,-3,-7,111.503389831,951.857758676,0.142241324,-1.796610169,0.050847458,2.084745763,0.050847458,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,111.503389831,-158.692940657,0.009139474,0.00841078,6578.7,-9362.883498734
925.26516211,59,42,11,0,0,0,0,O11,925.265435717,-0.295706387,C59H42O11,0.583333333,0.626168224,39,28,28,69.961016949,924.232002764,0.767997236,-0.338983051,0.186440678,0.711864407,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,69.961016949,-143.351875541,0.016886123,0.015273961,4127.7,-8457.760656895
926.260712731,59,45,6,1,2,0,0,N1 S2 O6,926.261554069,-0.908315741,C59H45O6NS2,0.58,0.603773585,38,32,29,72.859322034,925.226441744,0.773558256,-0.440677966,0.101694915,0.762711864,0.016949153,0,-9999,Unsat Hydrocarbon,Cond Hydrocarbon,Other,72.859322034,-145.193856956,0.016199402,0.014629228,4298.7,-8566.437560382
926.252791515,59,46,4,1,2,1,0,N1 S2 P1 O4,926.25331186,-0.561774082,C59H46O4NS2P,0.588235294,0.603773585,38,34,30,77.689830508,925.218529373,0.781470627,-0.610169492,0.06779661,0.779661017,0.016949153,0.016949153,1,Unsat Hydrocarbon,Cond Hydrocarbon,Phytochemical,77.689830508,-148.489553909,0.015114786,0.013597143,4583.7,-8760.883680644
995.274770448,59,48,13,0,1,0,0,S1 O13,995.274286324,0.486422709,C59H48O13S,0.488888889,0.553398058,36,23,22,69.961016949,994.163437747,0.836562253,-0.338983051,0.220338983,0.813559322,0,0,-9999,Other,Lignin,Other,69.961016949,-144.029059326,0.016886123,0.015230595,4127.7,-8497.71450025
999.298041187,59,53,11,0,1,1,0,S1 P1 O11,999.297344244,0.697433381,C59H53O11SP,0.456521739,0.514563107,34,23,21,76.723728814,998.182216067,0.817783933,-0.576271186,0.186440678,0.898305085,0,0.016949153,0,Other,Lignin,Phytochemical,76.723728814,-148.101288033,0.015325994,0.01378232,4526.7,-8737.975993934
933.505598497,59,70,8,2,0,0,0,N2 O8,933.505940769,-0.36665212,C59H70O8N2,0.326530612,0.377358491,26,18,16,83.486440678,932.463237806,0.536762194,-0.813559322,0.13559322,1.186440678,0.033898305,0,-9999,Unsat Hydrocarbon,Lignin,Other,83.486440678,-147.43323024,0.013903397,0.012714175,4925.7,-8698.560584131
952.529515664,59,75,6,3,1,0,0,N3 S1 O6,952.53038187,-0.909373873,C59H75O6N3S,0.285714286,0.326923077,24,18,14,85.418644068,951.465912697,0.534087303,-0.881355932,0.101694915,1.271186441,0.050847458,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,85.418644068,-148.209761992,0.013519689,0.012371043,5039.7,-8744.375957552
956.524377358,59,76,8,1,0,1,0,N1 P1 O8,956.523578957,0.834690833,C59H76O8NP,0.265306122,0.320754717,23,15,13,90.249152542,955.456313693,0.543686307,-1.050847458,0.13559322,1.288135593,0.016949153,0.016949153,1,Unsat Hydrocarbon,Lignin,Phytochemical,90.249152542,-152.182642732,0.012600914,0.011445446,5324.7,-8978.77592117
958.521574716,59,78,6,1,1,1,0,N1 S1 P1 O6,958.521470956,0.108250217,C59H78O6NSP,0.26,0.301886792,22,16,13,92.181355932,957.451280963,0.548719037,-1.118644068,0.101694915,1.322033898,0.016949153,0.016949153,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,92.181355932,-153.63635827,0.012248734,0.011097944,5438.7,-9064.545137946
960.519635444,59,80,4,1,2,1,0,N1 S2 P1 O4,960.519362956,0.283688522,C59H80O4NS2P,0.254901961,0.283018868,21,17,13,94.113559322,959.447110639,0.552889361,-1.186440678,0.06779661,1.355932203,0.016949153,0.016949153,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,94.113559322,-155.090073809,0.01190485,0.010758846,5552.7,-9150.314354722
818.624504755,59,81,1,1,0,0,0,N1 O1,818.624539782,-0.042788464,C59H81ON,0.315789474,0.32173913,20,19,18,97.011864407,817.710421319,0.289578681,-1.288135593,0.016949153,1.372881356,0.016949153,0,-9999,Other,Unsat Hydrocarbon,Other,97.011864407,-153.546136295,0.011403949,0.010436732,5723.7,-9059.222041432
878.619962438,59,81,3,3,0,0,0,N3 O3,878.62051703,-0.631208468,C59H81O3N3,0.283018868,0.302752294,21,18,15,92.181355932,877.638887538,0.361112462,-1.118644068,0.050847458,1.372881356,0.050847458,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,92.181355932,-150.250439342,0.012248734,0.01126341,5438.7,-8864.77592117
880.617536037,59,83,1,3,1,0,0,N3 S1 O1,880.61840903,-0.991341123,C59H83ON3S,0.277777778,0.28440367,20,19,15,94.113559322,879.634230629,0.365769371,-1.186440678,0.016949153,1.406779661,0.050847458,0,-9999,Other,Unsat Hydrocarbon,Other,94.113559322,-151.70415488,0.01190485,0.010920323,5552.7,-8950.545137946
845.72849784,59,94,1,2,0,0,0,N2 O1,845.729339206,-0.994840675,C59H94ON2,0.196428571,0.203539823,14,13,11,101.842372881,844.784149844,0.215850156,-1.457627119,0.016949153,1.593220339,0.033898305,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.842372881,-154.810281892,0.010606673,0.009746236,6008.7,-9133.806631629
976.735824669,59,99,8,3,0,0,0,N3 O8,976.735940708,-0.118803334,C59H99O8N3,0.020833333,0.096153846,12,4,1,96.045762712,975.645192721,0.354807279,-1.254237288,0.13559322,1.677966102,0.050847458,0,-9999,Lipid,Lipid,Other,96.045762712,-151.803502848,0.011568973,0.010649042,5666.7,-8956.406668011
227.01647731,5,12,4,2,2,0,0,N2 S2 O4,227.01657277,-0.420499015,C5H12O4N2S2,0,0,1,-3,-7,26.1,226.762988683,0.237011317,1.2,0.8,2.4,0.4,0,-9999,Other,Carbohydrate,Protein,26.1,-125.72460475,0.281589947,0.234471345,130.5,-628.623023749
192.963511667,5,6,4,0,2,0,0,S2 O4,192.963474568,0.19225968,C5H6O4S2,0,0,3,-1,-3,26.1,192.748046886,0.251953114,1.2,0.8,1.2,0,0,-9999,Tannin,Tannin,Other,26.1,-141.706142092,0.281589947,0.211599952,130.5,-708.53071046
883.737379682,60,100,2,0,1,0,0,S1 O2,883.737127184,0.285715405,C60H100O2S,0.140350877,0.155172414,11,9,8,104.95,882.750590628,0.249409372,-1.566666667,0.033333333,1.666666667,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,104.95,-158.079468755,0.009948422,0.009062279,6297,-9484.768125313
926.754626532,60,101,2,3,1,0,0,N3 S1 O2,926.75417423,0.488049735,C60H101O2N3S,0.111111111,0.127272727,12,10,6,101.15,925.719804037,0.280195963,-1.433333333,0.033333333,1.683333333,0.05,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.15,-154.554597473,0.010539549,0.009682258,6069,-9273.275848405
926.772147907,60,101,4,3,0,0,0,N3 O4,926.771932294,0.232649028,C60H101O4N3,0.094339623,0.127272727,12,8,5,100.2,925.737305847,0.262694153,-1.4,0.066666667,1.683333333,0.05,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,100.2,-153.506905306,0.010691456,0.009849299,6012,-9210.41431834
925.787874711,60,102,3,4,0,0,0,N4 O3,925.787916712,-0.045367267,C60H102O3N4,0.094339623,0.119266055,12,9,5,100.2,924.7541317,0.2458683,-1.4,0.05,1.7,0.066666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,100.2,-152.841007916,0.010691456,0.009878737,6012,-9170.460474985
965.745225828,60,102,9,0,0,0,0,O9,965.745108411,0.12158167,C60H102O9,0.019607843,0.099099099,10,1,1,100.2,964.666866081,0.333133919,-1.4,0.15,1.7,0,0,-9999,Lipid,Lipid,Other,100.2,-155.504597473,0.010691456,0.009761376,6012,-9330.275848405
964.753536082,60,104,6,1,0,1,0,N1 P1 O6,964.75285062,0.710505429,C60H104O6NP,0.038461538,0.090909091,10,4,2,104.95,963.676283665,0.323716335,-1.566666667,0.1,1.733333333,0.016666667,0.016666667,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,104.95,-158.079468755,0.009948422,0.009062279,6297,-9484.768125313
935.771450491,60,104,7,0,0,0,0,O7,935.770929237,0.557032592,C60H104O7,0.037735849,0.097345133,9,2,2,103.05,934.72655973,0.27344027,-1.5,0.116666667,1.733333333,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.05,-156.649981809,0.01024074,0.009354412,6183,-9398.998908537
946.798789083,60,105,5,3,0,0,0,N3 O5,946.798147043,0.678117009,C60H105O5N3,0.038461538,0.082568807,10,5,2,101.15,945.741585097,0.258414903,-1.433333333,0.083333333,1.75,0.05,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.15,-153.888700084,0.010539549,0.009711326,6069,-9233.32200505
936.767344603,60,107,2,1,2,0,0,N1 S2 O2,936.767047589,0.317062819,C60H107O2NS2,0.054545455,0.071428571,8,6,3,105.9,935.721341817,0.278658183,-1.6,0.033333333,1.783333333,0.016666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,105.9,-158.461263534,0.009804633,0.008932355,6354,-9507.675812023
953.754725707,60,107,4,0,1,1,0,S1 P1 O4,953.755493647,-0.805175592,C60H107O4SP,0.037037037,0.071428571,8,4,2,108.75,952.68975466,0.31024534,-1.7,0.066666667,1.783333333,0,0.016666667,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,108.75,-160.938442648,0.009382437,0.00849726,6525,-9656.306558865
936.794180113,60,108,4,1,0,1,0,N1 P1 O4,936.79432151,-0.150937079,C60H108O4NP,0.037037037,0.071428571,8,4,2,108.75,935.748147362,0.251852638,-1.7,0.066666667,1.8,0.016666667,0.016666667,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,108.75,-159.606647869,0.009382437,0.008550337,6525,-9576.398872155
955.761290573,60,108,4,0,2,0,0,S2 O4,955.761627856,-0.352894382,C60H108O4S2,0.018518519,0.053571429,7,3,1,105.9,954.694078977,0.305921023,-1.6,0.066666667,1.8,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,105.9,-159.127160923,0.009804633,0.008904977,6354,-9547.629655379
923.798433414,60,109,4,0,0,1,0,P1 O4,923.799072537,-0.691842462,C60H109O4P,0.036363636,0.070175439,7,3,2,110.65,922.76691183,0.23308817,-1.766666667,0.066666667,1.816666667,0,0.016666667,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,110.65,-161.036134816,0.009108376,0.008275884,6639,-9662.168088931
955.771328282,60,109,4,0,1,1,0,S1 P1 O4,955.771143712,0.19311112,C60H109O4SP,0.018518519,0.053571429,7,3,1,109.7,954.704105478,0.295894522,-1.733333333,0.066666667,1.816666667,0,0.016666667,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,109.7,-161.320237426,0.009244682,0.008372965,6582,-9679.214245576
920.855696747,60,111,3,3,0,0,0,N3 O3,920.855267997,0.465599913,C60H111O3N3,0.018518519,0.045045045,7,4,1,105.9,919.82746105,0.17253895,-1.6,0.05,1.85,0.05,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,105.9,-155.797673977,0.009804633,0.009042452,6354,-9347.860438602
973.781505211,60,111,5,0,1,1,0,S1 P1 O5,973.781708396,-0.208655172,C60H111O5SP,0,0.027027027,6,1,-1,109.7,972.694172083,0.305827917,-1.733333333,0.083333333,1.85,0,0.016666667,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,109.7,-161.320237426,0.009244682,0.008372965,6582,-9679.214245576
989.775872567,60,111,6,0,1,1,0,S1 P1 O6,989.776623015,-0.758199854,C60H111O6SP,0,0.018181818,6,0,-2,108.75,988.670679985,0.329320015,-1.7,0.1,1.85,0,0.016666667,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,108.75,-160.938442648,0.009382437,0.00849726,6525,-9656.306558865
991.801457906,60,112,8,0,1,0,0,S1 O8,991.800515288,0.950410792,C60H112O8S,0,0,5,-3,-4,104.95,990.694003538,0.305996462,-1.566666667,0.133333333,1.866666667,0,0,-9999,Lipid,Lipid,Other,104.95,-158.079468755,0.009948422,0.009062279,6297,-9484.768125313
922.853173091,60,113,1,3,1,0,0,N3 S1 O1,922.853159997,0.014189157,C60H113ON3S,0.018181818,0.027027027,6,5,1,107.8,921.822706994,0.177293006,-1.666666667,0.016666667,1.883333333,0.05,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.8,-157.227160923,0.009521665,0.008757244,6468,-9433.629655379
990.799635462,60,113,5,1,2,0,0,N1 S2 O5,990.798741641,0.902121732,C60H113O5NS2,0,0,5,0,-3,105.9,989.693299737,0.306700263,-1.6,0.083333333,1.883333333,0.016666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,105.9,-158.461263534,0.009804633,0.008932355,6354,-9507.675812023
990.816431091,60,113,7,1,1,0,0,N1 S1 O7,990.816499705,-0.069250214,C60H113O7NS,0,0,5,-2,-4,104.95,989.710076613,0.289923387,-1.566666667,0.116666667,1.883333333,0.016666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,104.95,-157.413571366,0.009948422,0.009089994,6297,-9444.814281958
991.810359902,60,113,8,0,0,1,0,P1 O8,991.810031145,0.33147256,C60H113O8P,0,0,5,-3,-4,108.75,990.702895594,0.297104406,-1.7,0.133333333,1.883333333,0,0.016666667,0,Lipid,Lipid,Lipid,108.75,-160.272545258,0.009382437,0.00852377,6525,-9616.35271551
990.807496254,60,114,5,1,1,1,0,N1 S1 P1 O5,990.808257497,-0.768305144,C60H114O5NSP,0,0,5,0,-3,109.7,989.701151752,0.298848248,-1.733333333,0.083333333,1.9,0.016666667,0.016666667,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,109.7,-160.654340037,0.009244682,0.008399214,6582,-9639.26040222
990.826411051,60,114,7,1,0,1,0,N1 P1 O7,990.826015562,0.399151308,C60H114O7NP,0,0,5,-2,-4,108.75,989.720045429,0.279954571,-1.7,0.116666667,1.9,0.016666667,0.016666667,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,108.75,-159.606647869,0.009382437,0.008550337,6525,-9576.398872155
932.8836001,60,119,3,1,1,0,0,N1 S1 O3,932.883791421,-0.205085159,C60H119O3NS,0,0,2,-1,-3,111.6,931.841933938,0.158066062,-1.8,0.05,1.983333333,0.016666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,111.6,-160.086134816,0.008973497,0.008205399,6696,-9605.168088931
886.933239335,60,121,2,1,0,0,0,N1 O2,886.932455691,0.883543904,C60H121O2N,0,0,1,-1,-2,114.45,885.942881756,0.057118244,-1.9,0.033333333,2.016666667,0.016666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,114.45,-160.565621762,0.008577199,0.00786977,6867,-9633.937305707
966.906313765,60,121,7,1,0,0,0,N1 O7,966.907028789,-0.739496153,C60H121O7N,0,0,1,-6,-7,109.7,965.826657537,0.173342463,-1.733333333,0.116666667,2.016666667,0.016666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,109.7,-158.656647869,0.009244682,0.008478294,6582,-9519.398872155
966.899538488,60,122,5,1,0,1,0,N1 P1 O5,966.89878658,0.777648863,C60H122O5NP,0,0,1,-4,-6,114.45,965.819889826,0.180110174,-1.9,0.083333333,2.033333333,0.016666667,0.016666667,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,114.45,-161.89741654,0.008577199,0.007819516,6867,-9713.844992417
967.903301176,60,124,2,2,2,0,0,N2 S2 O2,967.903147141,0.159142656,C60H124O2N2S2,0,0,0,-2,-6,112.55,966.822531703,0.177468297,-1.833333333,0.033333333,2.066666667,0.033333333,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,112.55,-160.467929594,0.008840023,0.008083964,6753,-9628.075775641
980.925194883,60,124,4,3,0,1,0,N3 P1 O4,980.925670034,-0.484391062,C60H124O4N3P,0,0,1,-3,-7,113.5,979.829885047,0.170114953,-1.866666667,0.066666667,2.066666667,0.05,0.016666667,3,Lipid,Lipid;Unsat Hydrocarbon,Lipid,113.5,-160.183826983,0.00870793,0.007989107,6810,-9611.029618996
854.421929219,60,57,4,1,0,0,0,N1 O4,854.421482867,0.522401737,C60H57O4N,0.509090909,0.526315789,33,29,28,82.15,853.46787406,0.53212594,-0.766666667,0.066666667,0.95,0.016666667,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,82.15,-147.584599293,0.013938258,0.012702963,4929,-8855.075957552
925.479219488,60,66,7,2,0,0,0,N2 O7,925.479726021,-0.547319011,C60H66O7N2,0.392156863,0.431192661,29,22,20,82.15,924.445821124,0.554178876,-0.766666667,0.116666667,1.1,0.033333333,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,82.15,-146.918701903,0.013938258,0.012739082,4929,-8815.122114197
852.583015082,60,75,1,3,0,0,0,N3 O1,852.583737598,-0.847442744,C60H75ON3,0.375,0.380530973,25,24,21,90.7,851.631013271,0.368986729,-1.066666667,0.016666667,1.25,0.05,0,-9999,Other,Unsat Hydrocarbon,Other,90.7,-149.688957521,0.012309348,0.011312797,5442,-8981.337451235
970.53992645,60,78,8,1,0,1,0,N1 P1 O8,970.539229021,0.71859998,C60H78O8NP,0.26,0.314814815,23,15,13,90.7,969.456212898,0.543787102,-1.066666667,0.133333333,1.3,0.016666667,0.016666667,1,Unsat Hydrocarbon,Lignin,Phytochemical,90.7,-152.352547078,0.012309348,0.011182445,5442,-9141.152824656
896.733076576,60,99,2,1,1,0,0,N1 S1 O2,896.732376156,0.781079289,C60H99O2NS,0.142857143,0.157894737,12,10,8,103.05,895.731776411,0.268223589,-1.5,0.033333333,1.65,0.016666667,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.05,-156.649981809,0.01024074,0.009354412,6183,-9398.998908537
956.746909101,60,99,6,3,0,0,0,N3 O6,956.746111469,0.833691831,C60H99O6N3,0.078431373,0.12962963,13,7,4,97.35,955.678596955,0.321403045,-1.3,0.1,1.65,0.05,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,97.35,-152.36152097,0.01115753,0.010272017,5841,-9141.691258208
935.772342553,61,100,3,4,0,0,0,N4 O3,935.772266647,0.081116229,C61H100O3N4,0.12962963,0.153153153,14,11,7,98.61147541,934.727450796,0.272549204,-1.344262295,0.049180328,1.639344262,0.06557377,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,98.61147541,-152.246262378,0.010769795,0.009945496,6015.3,-9287.02200505
926.761026277,61,101,5,1,0,0,0,N1 O5,926.760698905,0.353242832,C61H101O5N,0.109090909,0.147826087,12,7,6,101.414754098,925.726196636,0.273803364,-1.442622951,0.081967213,1.655737705,0.016393443,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.414754098,-155.337813037,0.010325424,0.009457134,6186.3,-9475.606595247
989.803950511,61,106,6,4,0,0,0,N4 O6,989.803960699,-0.010293119,C61H106O6N4,0.019607843,0.074074074,11,5,1,98.61147541,988.698726577,0.301273423,-1.344262295,0.098360656,1.737704918,0.06557377,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,98.61147541,-152.246262378,0.010769795,0.009945496,6015.3,-9287.02200505
935.772024091,61,108,2,0,2,0,0,S2 O2,935.771798616,0.240950404,C61H108O2S2,0.070175439,0.086206897,8,6,4,107.021311475,934.727132689,0.272867311,-1.639344262,0.032786885,1.770491803,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.021311475,-159.555971239,0.009478918,0.008610995,6528.3,-9732.914245576
921.858247132,61,114,1,2,1,0,0,N2 S1 O1,921.857911025,0.364598127,C61H114ON2S,0.035087719,0.043478261,6,5,2,108.890163934,920.828891978,0.171108022,-1.704918033,0.016393443,1.868852459,0.032786885,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,108.890163934,-158.342099819,0.009208545,0.008443898,6642.3,-9658.868088931
944.901400843,61,119,5,1,0,0,0,N1 O5,944.901549485,-0.15731015,C61H119O5N,0,0,3,-2,-3,109.824590164,943.846315497,0.153684503,-1.737704918,0.081967213,1.950819672,0.016393443,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,109.824590164,-158.717635666,0.009075466,0.008322801,6699.3,-9681.775775641
946.898671472,61,121,3,1,1,0,0,N1 S1 O3,946.899441485,-0.813194521,C61H121O3NS,0,0,2,-1,-3,111.693442623,945.841355956,0.158644044,-1.803278689,0.049180328,1.983606557,0.016393443,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,111.693442623,-160.1236884,0.008813417,0.008059083,6813.3,-9767.544992417
900.948997784,61,123,2,1,0,0,0,N1 O2,900.948105756,0.990099795,C61H123O2N,0,0,1,-1,-2,114.496721311,899.942990084,0.057009916,-1.901639344,0.032786885,2.016393443,0.016393443,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,114.496721311,-160.595314905,0.008430299,0.007734608,6984.3,-9796.314209193
902.96379471,61,125,2,1,0,0,0,N1 O2,902.96375582,0.043068942,C61H125O2N,0,0,0,-2,-3,115.431147541,901.95553727,0.04446273,-1.93442623,0.032786885,2.049180328,0.016393443,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,115.431147541,-160.970850753,0.008305168,0.007620313,7041.3,-9819.221895904
966.908840717,61,125,2,1,2,0,0,N1 S2 O2,966.907898169,0.974807028,C61H125O2NS2,0,0,0,-2,-5,113.562295082,965.829181668,0.170818332,-1.868852459,0.032786885,2.049180328,0.016393443,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,113.562295082,-161.529741134,0.008556704,0.007800934,6927.3,-9853.314209193
